Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3614562641213469e-14  2.1809194902235557e-15
2  4.0  0.0  1.8151083269355222  0.0026292645862873534
3  8.0  0.0  1.8151083269355266  0.002629264586287172
4  16.0  0.0  3.650183293184038  0.004623279465165091
5  32.0  0.0  3.6501832931840417  0.004623279465164949
6  64.0  0.0  5.502889324218559  0.004675378810732491
7  128.0  0.0  5.502889324218563  0.004675378810732789
8  256.0  0.0  7.370543048973555  0.006292120932387718
9  512.0  0.0  7.370543048973559  0.006292120932387068
10  1024.0  0.0  9.247827324876784  0.006655094974430979
11  1024.0  0.0  9.24782732487679  0.006655094974430203
12  1024.0  0.0  9.098093387322484  0.01089358800012683
13  1024.0  0.0  9.09809338732249  0.01089358800012593
14  1023.75  0.4330127018922193  9.026382295576175  0.005028239191902312
15  1023.75  0.4330127018922193  9.026382295576177  0.005028239191902992
