Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.300591160548863e-14  3.556236288360215e-15
2  4.0  0.0  1.815403862759189  0.0030109162810099486
3  8.0  0.0  1.815403862759193  0.0030109162810109153
4  16.0  0.0  3.6506043293809527  0.00515404157051934
5  32.0  0.0  3.6506043293809562  0.005154041570520628
6  64.0  0.0  5.503610594331153  0.00415186728606807
7  128.0  0.0  5.503610594331158  0.004151867286066514
8  256.0  0.0  7.370450827369912  0.0050450564810341995
9  512.0  0.0  7.3704508273699165  0.005045056481034106
10  1024.0  0.0  9.247875317847901  0.00477071943998323
11  1024.0  0.0  9.247875317847909  0.004770719439981526
12  1023.95  0.2179449471770338  9.101286859301482  0.011263295043736977
13  1023.95  0.2179449471770338  9.101286859301485  0.011263295043737196
14  1024.0  0.0  9.02605253183065  0.00729659130739301
15  1024.0  0.0  9.026052531830654  0.007296591307393035
