Número de qubits: 80
Layer	Time	var(Time)
1  0.0055978940999999996  8.883207050942719e-5
2  0.06788734360000001  0.018449535695217505
3  0.0023178163  1.7325564522667783e-7
4  0.0034297587000000004  2.0454946954645555e-7
5  0.0035792824  9.536278810337156e-6
6  0.004200580600000001  4.904897485922666e-7
7  0.0033053402999999996  5.05133596656001e-6
8  0.007360161300000001  2.0595950573112684e-5
9  0.0024616303  1.785288740326778e-7
10  0.0159312012  3.727915468406596e-5
11  0.0035237515000000005  8.531287217500502e-6
12  0.040497736900000005  1.668317384412655e-5
13  0.005428724000000001  7.358905305904889e-6
14  0.3994787174  0.007556525276473973
15  0.0096147306  1.898264750244045e-6
16  1.3765912726999998  0.011614924654581213
17  0.041465075000000004  0.00042090340200507043
18  6.2476715902  0.2046453198526216
19  0.2033717298  0.005190808423609188
20  29.1041693625  3.8493298865020527
Total= 37.5478836994
Varianza= 0.204870235852598
