Número de qubits: 40
Layer	Time	var(Time)
1  0.0100783527  0.0008462713661231821
2  0.06912591259999999  0.04297470471321557
3  0.0008065604  7.698633718044448e-9
4  0.0011504217999999998  7.156082479511113e-9
5  0.0007859496000000001  7.900481664933337e-9
6  0.0012499509  8.649483513433334e-9
7  0.0007820274  1.40572767796e-8
8  0.0017536463000000003  4.585862842912223e-8
9  0.0010789497  7.079330317786777e-7
10  0.0032716252000000003  1.0826659015551109e-7
11  0.0009793046  3.8683892823822216e-8
12  0.012683475599999999  8.949105473960806e-5
13  0.0170055003  0.0024610920335427144
14  0.07251366610000001  4.0464180292583445e-5
15  0.0029877309  3.7062125678987673e-6
16  0.2816069074  0.0024969425483601323
17  0.0063071824  1.4776529846578225e-6
18  1.1844490521000002  0.024263470289667424
19  0.022706421400000003  8.152564856609604e-6
20  7.221203439500002  0.03455263066361343
21  0.18117186399999996  0.004449847295924117
22  39.61590172350001  0.04779670868822868
Total= 48.70959966440001
Varianza= 0.007272086612191725
