Número de qubits: 40
Layer	Time	var(Time)
1  0.0024919780999999998  2.7627506487125442e-5
2  0.04410963279999999  0.008527317211449205
3  0.0006962291000000001  1.3303606896322224e-8
4  0.0010518226  1.3050967253377776e-8
5  0.0006773812  1.5267359344622226e-8
6  0.0011889735999999998  1.8617590533155555e-8
7  0.0007044251000000001  1.742311451921111e-8
8  0.0016794948  1.8232352965511105e-8
9  0.0007948692  1.3647575569955552e-8
10  0.003293459100000001  1.6486751560410007e-7
11  0.0018219758999999999  2.0358198459121e-6
12  0.010577194500000001  1.704317395359516e-5
13  0.0146575767  0.0018090043880911162
14  0.07161379679999999  4.522342732273016e-5
15  0.0060701864  0.00012503782756116387
16  0.3061696983999999  0.0018594628294670906
17  0.0259810074  0.003305002117577862
18  1.5541899187000001  0.012216192147536657
19  0.0681569974  0.005927060281649378
20  7.190145789999998  0.22320676059218691
Total= 9.306072407799999
Varianza= 0.012853402086660571
