Número de qubits: 40
Layer	Time	var(Time)
1  0.0032809868  4.347903275853129e-5
2  0.0864442852  0.02877304998580364
3  0.0009874958000000002  2.2952579804177774e-8
4  0.0016676988  1.0053141753662223e-7
5  0.0009847998  3.647388224906666e-8
6  0.0019245342  1.5029483938617776e-7
7  0.0009916379  2.8349458419655567e-8
8  0.0027496352000000003  5.334247797197335e-7
9  0.0011550407  5.0548468332233335e-8
10  0.0057541835  1.6252832292558334e-6
11  0.0015774324999999999  5.213477969376111e-7
12  0.0328469081  0.0004559828006581877
13  0.0022140204999999994  1.6900993801860559e-6
14  0.1515367762  0.004639363340284412
15  0.004386550599999999  1.0123136554304885e-6
16  0.5741731184000001  0.05040876615886768
17  0.051939420599999994  0.007785744229390095
18  2.5553767121  0.0743976009897769
19  0.07732393129999998  0.005670877242908528
20  10.8406239374  0.5467418764349072
Total= 14.3979391056
Varianza= 0.03594612559174212
