Número de qubits: 80
Layer	Time	var(Time)
1  0.0051409726  3.1628445964050935e-5
2  0.0684556558  0.01855682814440858
3  0.0017973943999999998  1.5500342605693333e-7
4  0.0018806023999999998  9.205869569426667e-8
5  0.0017689623000000001  1.5375707186423337e-7
6  0.0020459135  9.149459089049995e-8
7  0.0027100094000000003  7.709347275071157e-6
8  0.0026602701  1.3096849968143332e-7
9  0.0022704558  7.896869766773334e-8
10  0.0058735978  1.7857727760880177e-5
11  0.0024650389  1.0212571593854441e-7
12  0.022272425399999997  9.907611612090781e-5
13  0.0066245069  0.00016339708480829805
14  0.13854504750000002  0.0006201355582474905
15  0.0061803841  8.464446427721878e-6
16  0.5162629623  0.0003855370491595253
17  0.0257351726  0.0007463442266257674
18  3.1614418315  0.03009580916499645
19  0.10999888750000002  0.002306400491861637
20  19.6382096711  0.2763785642951663
Total= 23.7223397619
Varianza= 0.016470927823776023
