Número de qubits: 80
Layer	Time	var(Time)
1  0.011464149699999999  0.0008359106619439344
2  0.07128479089999998  0.019256709314358394
3  0.0022901869  2.425901746712112e-7
4  0.0033412731  2.5926707262832225e-7
5  0.016551797700000002  0.002056732287244771
6  0.0040933714  3.078384579080444e-7
7  0.00261087  4.0360451041133327e-7
8  0.0086965184  1.4483614621547155e-5
9  0.0025267387999999996  2.377172301588445e-7
10  0.0134139471  1.878245120891766e-5
11  0.0026278253  9.33689092746778e-8
12  0.0410835151  6.0231930555593424e-5
13  0.0041548073000000005  3.6931910127223337e-7
14  0.2865552341  3.49748865952576e-5
15  0.008413956700000001  7.981847984356674e-8
16  1.1002931298  0.006567161177976211
17  0.030305533500000002  1.9324041015913844e-5
18  4.3802913888  0.001967657272117083
19  0.20741902779999996  0.005492118044104581
20  19.3027199315  0.009704067376984387
Total= 25.5001379939
Varianza= 0.002301507329133138
