Número de qubits: 80
Layer	Time	var(Time)
1  0.0038483862000000006  2.159786551405773e-5
2  0.0440101314  0.012120646525768705
3  0.002283412  1.5135810928266662e-7
4  0.0039081766  3.860586268643157e-6
5  0.0021620512  1.522932340706222e-7
6  0.0039006102  1.720511329715111e-7
7  0.0158035563  0.0017986133975219315
8  0.006971506099999999  5.452255999634988e-6
9  0.0025377891  1.7921021687987773e-7
10  0.0122127211  7.39026177438322e-7
11  0.0029465804999999996  1.263971188958333e-7
12  0.0415324182  2.7543255535415944e-5
13  0.0048105695  4.863438155750722e-6
14  0.3238788418  9.106840029275919e-5
15  0.0482563942  0.003750805809606922
16  1.2084572963000002  0.0001244769771436541
17  0.0319157744  1.2442322889838263e-5
18  5.845450076200001  0.0019413730437501842
19  0.2004673313  0.005459056382375666
20  30.936992132500002  0.08043253483416409
Total= 38.742345755100004
Varianza= 0.0052897927715488385
