Número de qubits: 40
Layer	Time	var(Time)
1  0.0033648677000000004  6.931947816793226e-5
2  0.0990885865  0.02488627025926701
3  0.0006832096  3.6040827271555523e-9
4  0.0013197406  6.1228638036e-9
5  0.0006722515  2.3160006982777765e-9
6  0.0015839228  6.2179739177333335e-9
7  0.0006928522000000001  1.1228368684000008e-9
8  0.0023869749000000003  1.4291612583433323e-8
9  0.0007906359999999999  3.8605101153333345e-9
10  0.0055013826  5.524202814798221e-7
11  0.0010495023  7.040958358645556e-8
12  0.0159462887  1.2212291163902332e-6
13  0.0013578012999999997  2.700074280455554e-9
14  0.0708223242  1.7431420005229973e-5
15  0.0034742969  3.431886614100004e-9
16  0.41209797789999997  1.6119880787994104e-5
17  0.0094549284  1.1979532674266588e-8
18  2.3877052774  9.292671116855546e-6
19  0.0314884723  9.563153852978912e-8
20  14.8837472418  0.004413691223124576
21  0.133804673  0.00032742788539829237
22  114.8727013996  0.09240597280606407
23  0.553487265  0.0059326050075141044
24  929.2808172362999  12.030813873298024
Total= 1062.7740391094999
Varianza= 0.5066205833028069
