Número de qubits: 40
Layer	Time	var(Time)
1  0.0036656727999999994  6.810751076300419e-5
2  0.1247109002  0.044853236542005216
3  0.000914861  5.9619938888888844e-9
4  0.0013004628000000001  6.9219246899555515e-9
5  0.0008765688  1.602778374844444e-9
6  0.0014179461999999999  5.747004963511108e-9
7  0.0008692838000000002  6.334131860399999e-9
8  0.0019651688  2.1399867715733328e-8
9  0.0009382167  1.7732499937566674e-8
10  0.0036183673  1.0980812668489996e-7
11  0.0011159959000000001  3.6332269278099995e-8
12  0.0113552817  1.2692074552660457e-5
13  0.0015405693999999998  8.26293733537778e-9
14  0.0858387761  1.8194097850346975e-5
15  0.0389060902  0.005002971353628488
16  0.30919166510000007  0.0001738707043445188
17  0.007588621700000001  7.558531072871346e-6
18  1.4269482391000001  0.009418106540329822
19  0.032808752399999995  0.0023255224133385158
20  8.141090814999998  0.24056446951159044
21  0.06921972870000001  0.00044040414981865177
22  55.9415811356  0.3165542687402696
23  0.46964315580000005  0.003945926137133589
24  390.42737082139996  3.305086269190023
Total= 457.1044770965
Varianza= 0.163686325733344
