Número de qubits: 40
Layer	Time	var(Time)
1  0.0023117909000000005  2.077242264166965e-5
2  0.06816049859999998  0.020137931285354353
3  0.0007832746000000001  3.3350381304888876e-9
4  0.0014919922  6.068518307511114e-9
5  0.0008087337  3.775607616677775e-9
6  0.0017680293999999999  1.4541151890933338e-8
7  0.0008543616000000001  7.974473040044443e-9
8  0.0027721605  6.768503087583331e-8
9  0.0010075997  1.770314472512223e-8
10  0.005950528899999999  1.305781976478779e-7
11  0.001181881  1.4527855055777788e-8
12  0.014884824  1.362826669024443e-7
13  0.001362501  1.3115734511111108e-8
14  0.07067033989999999  4.2924679541653875e-5
15  0.0033330294999999997  5.901744790694444e-8
16  0.2933255158  0.0016842616181831796
17  0.007100112899999999  3.214695163029888e-7
18  1.4314813386  0.0058561052596553
19  0.0231955999  2.270306754236989e-6
20  6.7597006563  0.0035929042100155367
21  0.22230627609999995  0.002788492231021164
22  46.2656421857  0.05868187261449017
Total= 55.180093230800004
Varianza= 0.004218560486456371
