Número de qubits: 40
Layer	Time	var(Time)
1  0.0097390837  0.0008079289765557301
2  0.04360703219999999  0.0083051177677145
3  0.0006613586  9.968951298488887e-9
4  0.0007185962999999999  6.073945667344445e-9
5  0.0006364966  8.598615670044443e-9
6  0.0012835127  2.6684481136695665e-6
7  0.0006349446  1.3011517837155558e-8
8  0.0009499993999999999  1.3567368191155556e-8
9  0.0006968416000000001  1.3361633248933333e-8
10  0.010684420100000003  0.0004927564884797005
11  0.0008063768000000001  1.7891437813955558e-8
12  0.0055614256  1.5788480163116005e-6
13  0.0009904138000000002  1.6948343438177778e-8
14  0.07063240240000002  2.7895331684950274e-5
15  0.0032716051000000004  1.057684193497388e-5
16  0.31248396539999995  0.002352007031805438
17  0.007608349099999999  2.5270442098097883e-5
18  1.8417362084999997  0.015584440878557676
19  0.029995289200000004  0.0002578045161418976
20  10.837340456799998  0.0858363393685993
21  0.1357874085  0.00056103874051426
22  69.7936427169  0.7140940219506716
Total= 83.1094689039
Varianza= 0.0376527065933046
