Número de qubits: 80
Layer	Time	var(Time)
1  0.0043629215  5.9119380415551606e-5
2  0.06681183179999999  0.01748479061333421
3  0.0018426696  1.7634393314515554e-7
4  0.0021649565  9.191781134027778e-8
5  0.0018633184  1.4209595189071109e-7
6  0.007593602599999999  0.00026219919123492244
7  0.0021235586999999996  1.2624678246156663e-7
8  0.0042354884  6.9861079904496e-6
9  0.0024914706999999998  8.337363002956665e-8
10  0.0077250498  1.673967719162596e-5
11  0.003777758  1.4798319362313778e-5
12  0.021490890000000006  0.00014585888517483532
13  0.0038101738000000003  8.910475592021956e-6
14  0.1666047213  0.0019560760892124666
15  0.005087843699999999  9.676301314184557e-7
16  0.5558334639  0.0003737965264456118
17  0.0171897008  9.40882722830529e-6
18  3.3076100115000004  0.032214670161546735
19  0.1103075987  0.0054007273737071895
20  18.407481711899997  0.25700633495170994
Total= 22.7004087416
Varianza= 0.015748100209419323
