Número de qubits: 40
Layer	Time	var(Time)
1  0.009953493499999999  0.0008435473591537783
2  0.06796171299999999  0.01914098557505741
3  0.0013987068  5.018553836871734e-6
4  0.0007249736000000001  1.3495107159599995e-8
5  0.0006411904  1.1794790349155552e-8
6  0.0013894959000000002  3.5485750604036543e-6
7  0.0006851914999999999  6.544763569166664e-9
8  0.0009622686  1.191545225626667e-8
9  0.0007127504  9.856756300266667e-9
10  0.0016960322  2.994779610306666e-8
11  0.0008287816  1.3399547257822223e-8
12  0.005172874500000001  2.175783667491668e-7
13  0.0051437805  0.00016594036258128764
14  0.06460722630000001  0.000106463607971624
15  0.0035994145999999998  1.4455951507380932e-5
16  0.2660326049  0.0020698821491484196
17  0.0054132998  3.968595374972622e-6
18  1.4336347897  0.03358433780319597
19  0.028237847099999998  0.0005377199962987866
20  9.062211345  0.08233251223464359
21  0.1272843088  1.7840420968104622e-5
22  55.5520209639  0.05183140852486873
Total= 66.64031305259999
Varianza= 0.008666270192829412
