Número de qubits: 40
Layer	Time	var(Time)
1  0.002736721  2.9552380096167998e-5
2  0.044335155200000004  0.008605655541011895
3  0.0008547015999999999  3.5530751644888886e-9
4  0.0010780447  5.560181107344448e-9
5  0.0008177085000000001  3.630199002777776e-10
6  0.0011902998000000002  2.6636514052888886e-9
7  0.0008421857  3.7740101134444453e-10
8  0.0015285929  2.268912884988889e-9
9  0.0009342646000000002  3.461812571555564e-10
10  0.0032357620000000005  1.5037445115999995e-8
11  0.0011580258  1.1849039612888888e-9
12  0.0103726238  2.719542171697955e-6
13  0.0016213970000000001  1.340471157133333e-8
14  0.0838894359  4.794136671404052e-5
15  0.007849499999999999  4.2440293360368665e-5
16  0.27219891099999993  0.00200499115573256
17  0.0118622569  1.0549918392418543e-5
18  1.3033748620999999  0.0030526887591819725
19  0.0178489213  3.003800061382402e-5
20  6.610610500999999  0.1691029229702208
21  0.06520672029999999  7.905371052805582e-5
22  42.9675813317  0.15580085789745
23  0.4730221854000001  0.0026105502276822052
24  301.3525731364  21.59345701593352
Total= 353.2367232446
Varianza= 0.9139532092690067
