Número de qubits: 40
Layer	Time	var(Time)
1  0.00078769  9.288584377999998e-9
2  0.0940150106  0.021991522028579645
3  0.0006662872999999999  1.7615851030455552e-8
4  0.0007316670999999999  1.839771229654445e-8
5  0.0006326407000000001  1.26286694709e-8
6  0.0007620779  9.749225220100003e-9
7  0.0012121548  3.144426303285067e-6
8  0.0009523940999999999  1.3883305759433335e-8
9  0.0006999379  1.2312383919211112e-8
10  0.003502447899999999  1.5320250873960768e-5
11  0.0008227683000000001  1.7362674164455556e-8
12  0.004052488599999999  1.9981081377071115e-7
13  0.0010437424  4.42025880007111e-8
14  0.0241947171  0.00011355690084319099
15  0.0033442837  9.846594862369563e-6
16  0.136873213  0.0013982394091404473
17  0.0117451859  0.0004347189070733274
18  0.9465909971999998  0.038840392686231046
19  0.027864281100000006  0.0004160904919620872
20  10.016919928399998  0.725482815292273
21  0.1402158042  2.752430029535636e-5
22  82.74055939710001  25.992260464780966
Total= 94.15818911530002
Varianza= 1.2173179086964188
