Número de qubits: 80
Layer	Time	var(Time)
1  0.003973832  2.3709568220869333e-5
2  0.0409870136  0.01039006583843196
3  0.002369568  1.950993404646666e-7
4  0.0036387006  2.799418244409332e-7
5  0.0032528497  4.462120861226455e-6
6  0.0040074638  3.4684885494662214e-7
7  0.0023586468999999997  1.5241572929121115e-7
8  0.0072707725  1.3008164292012947e-5
9  0.0038885668000000007  1.1215592383483956e-5
10  0.011127578400000001  1.1800186552787108e-6
11  0.0025067451  4.7337904042766666e-8
12  0.0404744212  0.00019329164441637348
13  0.004210932299999999  1.6574247733895665e-6
14  0.3152029248  0.003538510044681619
15  0.009208591899999998  2.177664786189879e-6
16  1.1155696942  0.00607384256289448
17  0.029449311000000006  5.285214042068446e-6
18  4.6771320575  0.0018354136948503727
19  0.20358306399999998  0.005280110527615868
20  21.791712487999995  0.041597159479056164
Total= 28.271925222299995
Varianza= 0.0034486055601807273
