Número de qubits: 40
Layer	Time	var(Time)
1  0.0008405094  1.4029189200444433e-9
2  0.23545904259999992  0.5498674970214217
3  0.0007147014000000001  1.5783258516000008e-9
4  0.0007713986  1.533744278488888e-9
5  0.0007006994000000001  4.018859215600002e-9
6  0.0008597657  1.2466455846777762e-9
7  0.0007047903000000001  4.586349940233334e-9
8  0.0011367346999999997  4.270264480677774e-9
9  0.0007852076999999999  5.364988861566667e-9
10  0.0021148172000000002  1.3688741519733323e-8
11  0.0009602258  5.930111663511113e-9
12  0.0071913327  1.2744090920213441e-6
13  0.0020529294000000003  6.501768034902269e-6
14  0.0865771286  0.0009215657919269441
15  0.0037987085  1.8626953234381834e-5
16  0.3169634082  0.00128380815718424
17  0.0074852689  7.333937064481875e-6
18  1.6878928812000005  0.008730034262717108
19  0.0552407671  0.001936131553597256
20  10.7139623298  0.14564486072449723
21  0.16268458449999998  1.8644353307144476e-5
22  70.60486257689999  0.19381566848861542
Total= 83.89375980859998
Varianza= 0.0410114541382565
