Número de qubits: 80
Layer	Time	var(Time)
1  0.004286139999999999  6.10419467773609e-5
2  0.06975693540000001  0.019709955629003004
3  0.0017523834999999999  1.2497151924694448e-7
4  0.0018594476000000002  4.7228390185600016e-8
5  0.0017445427  1.4221368736645555e-7
6  0.0020025868  7.799585062817776e-8
7  0.0025501521  5.683512144753434e-6
8  0.0040676056  1.1288394059494934e-5
9  0.002060734  1.2653274262466668e-7
10  0.0053360477  1.2470675786234232e-5
11  0.0022644561000000002  8.820741527054445e-8
12  0.0230495036  0.000901508089609311
13  0.003357844  9.173088906324667e-6
14  0.0530162544  3.174769842671893e-5
15  0.0053394598  7.5178253117184e-6
16  0.29497301700000006  0.0003901305360699493
17  0.01563109  3.7546060024542222e-6
18  2.7095664341999997  0.11416176632736713
19  0.0825410709  0.0021245238315312056
20  25.561775668899998  1.9000320821619299
Total= 28.8469313743
Varianza= 0.10187316257362655
