Número de qubits: 40
Layer	Time	var(Time)
1  0.0026816039  3.3461337503993656e-5
2  0.23827567639999997  0.42925879843812303
3  0.0007355366000000001  1.4030742803377781e-8
4  0.0008621635  1.2487070822500003e-8
5  0.0007199874  7.631050979599996e-9
6  0.0009546166  6.652734418933334e-9
7  0.0007210725  5.9290815202777785e-9
8  0.0012687848999999999  4.386501087655553e-9
9  0.0008009104999999999  6.4580639491666655e-9
10  0.0024386235  7.879379920277776e-9
11  0.0009501128999999999  4.726674602766664e-9
12  0.0070177555  1.2640913547609448e-6
13  0.0019957764  6.095825441003822e-6
14  0.09123188249999999  0.0016764448762934458
15  0.0019051781000000005  1.9113080817543332e-7
16  0.2972561261  0.001147220830766724
17  0.011138609599999998  8.505768351369159e-5
18  1.766639879  0.01732026833928662
19  0.0368929339  0.0009935183366034381
20  10.5972994911  0.17764300616549022
21  0.14667936180000002  0.0015376329030652189
22  70.79397246010001  0.22553698498282745
Total= 84.00243854280001
Varianza= 0.038874546141926265
