Número de qubits: 80
Layer	Time	var(Time)
1  0.0061991592  7.654730034710818e-5
2  0.09576339649999999  0.022273339805826898
3  0.0041814956  3.0428122992561164e-5
4  0.0024169453000000003  1.8637410029149005e-6
5  0.0023095408  2.0430858569859556e-6
6  0.0042148613  3.002456334777468e-5
7  0.0024998309000000005  2.8372055823974328e-6
8  0.0030502552  6.066368966361778e-7
9  0.0024119714  2.793574512527111e-7
10  0.007332485799999999  2.3612983603499722e-5
11  0.0027730734999999998  4.896671428216109e-7
12  0.021057732000000003  9.548778229090824e-5
13  0.004757119799999999  3.33496084923224e-5
14  0.16652514670000002  0.0006005015139369332
15  0.0079806681  2.1254791798659435e-5
16  0.6515466938  0.005608662513947061
17  0.0195939051  5.045793715949432e-6
18  4.2796626258999995  0.15184828758182567
19  0.12430027359999998  0.0025504024192790683
20  28.192980943600002  1.5418091272231853
Total= 33.6015581241
Varianza= 0.08625070958492613
