Número de qubits: 40
Layer	Time	var(Time)
1  0.0031667594  5.555878754143762e-5
2  0.0925740843  0.02211385944743523
3  0.0006933108000000001  5.7268761370666655e-9
4  0.0008273138000000001  7.718248211066667e-9
5  0.0006877297000000001  2.872756424555559e-10
6  0.0008995508999999999  1.240852548988888e-9
7  0.0007240004000000001  1.6769776915555509e-10
8  0.0011522403  1.7331382244555558e-9
9  0.0007853532  1.5381097951111124e-10
10  0.002083352  3.054071305333328e-9
11  0.0008881902999999999  1.591577288677778e-9
12  0.0101076892  3.4963519638103992e-6
13  0.0011938692  2.477794944622224e-9
14  0.0732034174  6.496729614349334e-5
15  0.013923944500000002  0.0010623528476559408
16  0.241367041  0.0008601698039194134
17  0.0121720515  1.5415245024442495e-5
18  1.0773743921999999  0.006939812735331083
19  0.0243098235  0.0005797858579479336
20  6.458990397700001  0.20813932851846062
21  0.054742775300000004  0.00010476348580459111
22  41.14914230869999  0.1365291629993024
23  0.3169696955  0.00016842041514494616
24  292.3340102621  5.584786176845069
Total= 341.87198955289995
Varianza= 0.24839263728283698
