Número de qubits: 40
Layer	Time	var(Time)
1  0.0176621226  0.0018916535858664858
2  0.029644345399999994  0.008140534889644953
3  0.0006852732  1.8861382027066665e-8
4  0.0009030666999999999  1.9431623244233335e-8
5  0.0006651258  1.72678371764e-8
6  0.0010034001  1.7234255694766668e-8
7  0.0006806051  1.853936834654445e-8
8  0.0013663933  5.8105837078233335e-8
9  0.0007593005  2.64478241685e-8
10  0.0028578941999999998  1.702164976232889e-7
11  0.0009450023  3.546741657112222e-8
12  0.022481003899999998  0.0022228908311142676
13  0.0012959941999999998  8.376037752106666e-8
14  0.12801779139999997  0.005825290042153546
15  0.007125822499999999  0.0001366020358046754
16  0.2564176214  0.001695417877915623
17  0.007251378600000001  2.142491463876489e-6
18  1.3938311674  0.005519137593747805
19  0.0236171407  6.447198789723123e-6
20  6.897273375900001  0.13840126424910634
21  0.18687591470000003  0.004445096415365636
22  39.3559766189  0.09556818077739705
Total= 48.3373363588
Varianza= 0.011993414696399519
