Número de qubits: 40
Layer	Time	var(Time)
1  0.0008509237999999999  9.947476115111115e-10
2  0.2595996286000001  0.4721862071769489
3  0.0008020701  1.5826945852100003e-8
4  0.0022043768  7.70871821682151e-6
5  0.0006261490000000001  1.3644353343555554e-8
6  0.0009399844000000001  8.481827713822222e-9
7  0.0007110947  9.270196407566662e-9
8  0.0012621514  8.131214937600003e-9
9  0.0007623052999999999  1.0624341997566666e-8
10  0.0024015341999999995  8.058889512844443e-9
11  0.0009025956  1.123159359382222e-8
12  0.0136085869  0.0002436570519351661
13  0.0012280470000000001  2.6897751484000006e-8
14  0.0746860904  0.0002927978150876433
15  0.013430905299999999  0.0008442759101741523
16  0.273057331  0.002034071981176834
17  0.0078953124  3.9896476236709335e-6
18  1.4040933700999998  0.015505912502604762
19  0.024138101800000002  1.6235661075460628e-5
20  8.0426792655  0.14642894153793154
21  0.15583455599999999  0.0010849881828341238
22  47.0655286737  0.4983524313579069
Total= 57.347243054
Varianza= 0.05168187866842629
