Número de qubits: 40
Layer	Time	var(Time)
1  0.0100841648  0.0008348039568061754
2  0.043807004100000005  0.010691011748423634
3  0.0007491867  1.7206358664555548e-9
4  0.0008382935000000001  2.822546995833332e-9
5  0.0007389826  6.185490153777773e-10
6  0.0009161038000000002  2.564707453733333e-9
7  0.0007487613999999999  9.838673516e-10
8  0.010317573600000001  0.000850840633624822
9  0.0007799293  9.7819473309e-9
10  0.0021321917999999997  1.2203502220399991e-8
11  0.0009593029999999999  5.1442332622222176e-9
12  0.006233271599999999  1.1458385707140452e-6
13  0.0012358141  5.593269116100001e-9
14  0.0692787712  6.629452984602818e-5
15  0.002595121999999999  2.0407132748955555e-7
16  0.2634037447  0.001902954427461031
17  0.0098332056  1.050505840164649e-5
18  1.4726154712  0.020870232818992494
19  0.0195435053  1.9337516947701342e-5
20  8.895932072299999  0.160720632179021
21  0.09287130199999999  0.00109977395718064
22  67.9886133422  2.644790348365015
23  0.3560422895  0.0004904646324881621
24  480.87117726100007  20.52907204275972
Total= 560.1214466673
Varianza= 0.9738091930802951
