Número de qubits: 40
Layer	Time	var(Time)
1  0.0030146368000000005  5.29942529348975e-5
2  0.09139718259999999  0.0215410359322716
3  0.0006152922999999999  1.2769947696677782e-8
4  0.0006515367000000001  9.576790446455556e-9
5  0.0005838332  1.2814505511066668e-8
6  0.0006901766  8.478919074488886e-9
7  0.0005884904  1.5520757820266666e-8
8  0.007009596400000001  0.0003815261592104252
9  0.0006565843999999999  1.1435074301155551e-8
10  0.0013634419999999999  3.563264705444444e-8
11  0.0007773557  1.7677639986900002e-8
12  0.012840042000000001  0.00045858119814318915
13  0.0009731027  1.8938885572677773e-8
14  0.0247625314  0.0002461144172378096
15  0.0069768031  0.00031285664668358475
16  0.10496304380000002  0.000594646676615173
17  0.0066780550000000004  2.340079652290334e-5
18  0.8068886585000001  0.025072572968926652
19  0.0502070997  0.0005390036617781038
20  8.787083316099999  1.00690486752975
21  0.11850022330000001  0.0002071826551623425
22  66.9820162141  117.87820799923286
Total= 77.0092372168
Varianza= 5.4061155874987845
