Número de qubits: 40
Layer	Time	var(Time)
1  0.0035074598  3.712957228448506e-5
2  0.06750539260000002  0.029334212814298228
3  0.0006159773000000001  8.054575607788885e-9
4  0.0006428456  5.544071134711114e-9
5  0.0005835964000000001  1.2201951081600003e-8
6  0.0007237304  8.39103341137778e-9
7  0.0006071665000000001  1.1204631191388888e-8
8  0.0008828077  1.5597234754900005e-8
9  0.0012258840000000002  3.3025633575788893e-6
10  0.0015721912000000002  4.524434257351111e-8
11  0.0007768353999999999  1.4536559803599998e-8
12  0.0037996048999999997  1.757542710829889e-7
13  0.0009883805999999998  2.0367620553600007e-8
14  0.0198779866  2.51954425367496e-5
15  0.0018621142999999999  1.4828675303934443e-7
16  0.13498276999999997  0.0012947021419168435
17  0.007234664199999999  2.2624648135889955e-5
18  1.0120125906000002  0.04482259748799805
19  0.029073485700000002  0.00040381420525669294
20  9.504052758099998  0.2961125972968316
21  0.1247548029  6.34368955334137e-5
22  73.5392530603  92.29447238915436
Total= 84.4565361051
Varianza= 4.212117839427526
