Número de qubits: 80
Layer	Time	var(Time)
1  0.004807341200000001  4.036906303156817e-5
2  0.09177314290000001  0.020921927711180482
3  0.0028667268000000003  4.3800280851879555e-6
4  0.0036419653999999997  1.645622646645471e-5
5  0.0018231723999999998  1.2133528541159993e-7
6  0.0029862146999999994  6.847123899319565e-6
7  0.009998308899999999  0.0006586886090425553
8  0.0035319443  7.156170671995123e-6
9  0.002392704  2.7855677632955553e-6
10  0.0045507773  1.7101823002156661e-7
11  0.0021263568  8.775549548595555e-8
12  0.0162772087  3.259839275709535e-5
13  0.0052398326  2.077359940298938e-5
14  0.0576211615  4.630640512488893e-5
15  0.014599378  0.0006593348127068269
16  0.35794197339999995  0.0009788292952876722
17  0.0260851693  0.00046236495979020786
18  3.0147090923  0.09088488075422568
19  0.0936892478  0.0021668937532538413
20  26.408983051000007  9.359751499791024
Total= 30.125644769300006
Varianza= 0.4738331236186363
