Número de qubits: 80
Layer	Time	var(Time)
1  0.0033890248  2.237719884632374e-5
2  0.065996489  0.018250291510396012
3  0.0025868145  4.365104803841612e-6
4  0.0073012578000000005  0.00031548550805016634
5  0.0025850128  4.456852075378844e-6
6  0.004964763399999999  9.84866283697027e-5
7  0.0018275563000000002  1.0626547558156669e-7
8  0.002135721  6.985658954555558e-8
9  0.0019735553  1.1696858379889999e-7
10  0.0047348393  2.1578724041833788e-5
11  0.0084733738  0.0003842034283161055
12  0.019256601  5.399366411631955e-5
13  0.0042856758  1.386739272086596e-5
14  0.16799623749999998  0.0013421786719269128
15  0.012414469300000001  0.0002513974651232369
16  0.6458476351000001  0.004078235242184796
17  0.023272263100000003  3.0466695362935878e-5
18  4.2022829859  0.0541579177636642
19  0.1007082001  0.0003887450573122863
20  27.2991237954  1.3203274551381836
Total= 32.5811562712
Varianza= 0.06998728975680717
