Número de qubits: 40
Layer	Time	var(Time)
1  0.0024626045000000004  2.9772476544963164e-5
2  0.2706525833  0.5522882147821311
3  0.0006506173  1.1955538510011112e-8
4  0.001189759  2.791054910016888e-6
5  0.0005966864  1.2224532214933328e-8
6  0.0007336583  1.0707344863788888e-8
7  0.0006147225999999999  1.2120542135377775e-8
8  0.0009068995  1.5674776024722226e-8
9  0.0006489845  1.1597169264722221e-8
10  0.0035602524000000004  3.693023010600804e-5
11  0.0007627846000000001  1.3280586128266666e-8
12  0.0094514003  3.945897940409223e-5
13  0.0009805615  2.1161843818055554e-8
14  0.0567323332  0.00012112898945489951
15  0.0023476187  4.560952448521568e-6
16  0.24112822829999997  0.0010975443837346703
17  0.011338549600000001  3.8863534078901374e-5
18  1.4772110732  0.02068259887041646
19  0.0315460923  0.0004475003710839525
20  10.122542405699999  0.07615135472385577
21  0.1329616984  0.00017306773951389514
22  68.67060063239998  0.9210120168052138
Total= 81.03962014599998
Varianza= 0.07146026875523771
