Número de qubits: 80
Layer	Time	var(Time)
1  0.005651369200000001  9.67430408989355e-5
2  0.0675523196  0.028570547414974667
3  0.0029550444  3.881630089535598e-6
4  0.0036305875  9.668223725256944e-6
5  0.0029454224  6.119757360855154e-6
6  0.004000282799999999  1.5157770611163286e-5
7  0.0020361208  9.369479044973333e-8
8  0.0038076657  1.6363858081885344e-5
9  0.0022359838000000003  1.8196646737906665e-7
10  0.004197088  1.1687687322133336e-7
11  0.0023803558  1.249368399930667e-7
12  0.0163450963  0.00010232063896119757
13  0.006680670099999999  3.901444003199655e-5
14  0.16289722839999998  0.001204703374973667
15  0.004861686400000001  6.326674931155822e-6
16  0.6241422682000001  0.0023351655201206394
17  0.029632855200000002  0.0006385730337582472
18  3.9512739021  0.03517727744917778
19  0.10877533879999998  0.001357834137334597
20  24.5863265269  0.31779136136411074
Total= 29.5923278124
Varianza= 0.01936857879020567
