Número de qubits: 40
Layer	Time	var(Time)
1  0.003511990999999999  3.744147132144933e-5
2  0.10701723810000001  0.028817775745915257
3  0.0006287395999999999  3.078178523377777e-9
4  0.0009725088  3.685295919511112e-9
5  0.0005979131  2.1813428321111146e-10
6  0.0010841535  1.858782678277778e-9
7  0.0006089049  2.623376752111114e-10
8  0.0022288743  5.292744724527345e-6
9  0.000662185  6.641392159999996e-10
10  0.0034269384000000006  8.508046550738221e-7
11  0.0008408196  1.2890435769155558e-8
12  0.010172444  4.762537748221556e-6
13  0.0015628741999999998  9.633136724963998e-7
14  0.0575233958  0.0022294641082518303
15  0.0034586176999999996  6.8903701844626794e-6
16  0.2511449923  0.0023125365991706155
17  0.006761577399999999  1.2319828124664891e-6
18  1.3599168526  0.021188742368141507
19  0.035813122200000005  0.002204125934631336
20  13.160905123500001  0.7945489050094232
21  0.181963793  0.006100689279291206
22  104.7343002867  29.85115655463688
Total= 119.92510334570001
Varianza= 1.3958461931620059
