Número de qubits: 80
Layer	Time	var(Time)
1  0.0048833004  5.2154474177819814e-5
2  0.09547912039999998  0.043973421721422705
3  0.0025697752  5.822159255672891e-7
4  0.0032699549  1.5415530346965545e-7
5  0.002063705  8.408501734155556e-8
6  0.0053431447  1.2477417315326898e-5
7  0.0020486470999999994  8.679019225365556e-8
8  0.007621152500000001  4.782946071175166e-6
9  0.0025435542999999996  3.750117963213445e-7
10  0.0119479098  4.6964188792106683e-7
11  0.0025994183  7.753955921178887e-8
12  0.0371615892  1.166464424147773e-5
13  0.0045807071  4.439587760282767e-6
14  0.15864477199999996  8.93542768631867e-6
15  0.0100465091  5.86392185035878e-7
16  0.9280926532999999  1.4791740275783145e-5
17  0.0266764918  3.7673806348735095e-6
18  5.821766177  0.00044677222365815776
19  0.21670993589999998  0.0017274138849453279
20  37.05879827990001  0.005117610163324939
Total= 44.40284679790001
Varianza= 0.002569032372169066
