Número de qubits: 40
Layer	Time	var(Time)
1  0.0035521961000000006  6.266097604773165e-5
2  0.0661629219  0.019042269457823432
3  0.0008428618  1.624848530622223e-9
4  0.0011933327  1.577627841344443e-9
5  0.0008219184000000001  3.9296959693333315e-10
6  0.0013386519999999996  1.8558445495555568e-9
7  0.0008573246999999999  5.48370753122222e-10
8  0.0019421089999999998  1.0831482557555554e-8
9  0.0009630158  7.791616203999997e-10
10  0.0037391541  1.7966190774322204e-8
11  0.0011507869  2.4460818074333325e-9
12  0.010588618999999999  1.0233405166563775e-5
13  0.0015660297  1.4768211104899993e-8
14  0.0431447515  4.305101701883449e-5
15  0.0029492772  2.923437747846222e-7
16  0.1821565407  0.003269666765216118
17  0.0071185516  3.5470188550538226e-6
18  0.8025445623999999  0.005891999656913917
19  0.032798212400000006  0.0025350391192240033
20  4.5813582506  0.12202055655310318
21  0.09560224440000001  0.004411617500354166
22  36.9697178557  0.04865854584542536
23  0.5652494498  0.006597823393160941
24  330.73227375899995  2.3926594658621116
Total= 374.1096323774
Varianza= 0.1085502842377077
