Número de qubits: 40
Layer	Time	var(Time)
1  0.003634013900000001  3.623444002746432e-5
2  0.0660979028  0.0289439172592416
3  0.0020254388000000003  6.836327752978177e-6
4  0.0008274046999999999  7.29330247401111e-9
5  0.0007237195  8.530526606944443e-9
6  0.0009369818  4.795449748400003e-9
7  0.0007316276  9.587658240933337e-9
8  0.0012640479999999998  5.242529312222221e-9
9  0.0008068956000000001  8.740424090266669e-9
10  0.0025043660999999997  1.0174558141655555e-8
11  0.0009960729  8.235696651655559e-9
12  0.007775865200000001  7.841485399669067e-6
13  0.0013175060999999998  3.4911948935655555e-8
14  0.0366400118  0.0005968854366668573
15  0.003451656899999999  1.4400537146915878e-5
16  0.16855741809999997  0.00013654898436043784
17  0.017056655900000002  0.0007286884535118613
18  1.1983758789  0.041158088003658465
19  0.020911330100000004  4.585703682581876e-6
20  10.189004860699999  0.830058094035731
21  0.14223874190000002  0.0023110711628551955
22  91.11128055920001  5.37667247066101
Total= 102.9771589565
Varianza= 0.2854852618183245
