Número de qubits: 40
Layer	Time	var(Time)
1  0.003570360599999999  3.7433751640155165e-5
2  0.0652975489  0.02799040051600215
3  0.0007162844  1.410608355671111e-8
4  0.0008410757  1.4343638198011107e-8
5  0.0006794565000000001  1.2381185413611111e-8
6  0.0009138515  1.3369128189166665e-8
7  0.0006902554000000001  1.6677124565822225e-8
8  0.0012244269  1.9324627588100004e-8
9  0.0020054212  1.567781143932551e-5
10  0.0023840699  6.524554017076665e-8
11  0.0008801595999999998  2.1525746020488892e-8
12  0.0071706086  6.722163488838221e-7
13  0.0011100238  5.5610184127066674e-8
14  0.0637465991  0.00010610923038774859
15  0.0053577664  7.315600911625449e-5
16  0.24330799390000002  0.0021276851152646275
17  0.005755471900000001  3.5467364416078777e-6
18  1.1930530309000003  0.009259995521363777
19  0.037394648200000005  0.0009994406072100358
20  7.170997279999999  0.1788292264713633
21  0.11149993030000001  0.0014571165061771777
22  39.54711108720001  0.24940057483091924
Total= 48.465707350900004
Varianza= 0.021377330359406
