Número de qubits: 40
Layer	Time	var(Time)
1  0.003715973699999999  3.5963398354986456e-5
2  0.06528382740000001  0.016951216653178044
3  0.0009217019999999999  4.2466945211111135e-9
4  0.0012694101  1.6876789281000014e-9
5  0.0008637879  1.4313753338777772e-9
6  0.0013726492  3.942955789955549e-9
7  0.0008005548000000001  1.1358337528622224e-8
8  0.0018466500999999996  2.375222929832222e-8
9  0.0008837948  2.0033260219733338e-8
10  0.0036511804999999993  3.256162730272224e-8
11  0.0011035370000000001  2.693806034022221e-8
12  0.0114310833  1.0845008446270676e-5
13  0.0016401423999999997  2.92155016116e-8
14  0.0714804589  4.161063935120657e-5
15  0.0027359758  3.566219223075111e-7
16  0.25328599910000005  9.98530423718767e-5
17  0.0084796912  8.4380257400924e-6
18  1.0227011406  0.008265213038677874
19  0.0291034805  0.0021416528579245495
20  5.1977324422999995  0.21105483874323658
21  0.05619553509999999  5.0337185990399015e-5
22  32.1537667141  0.11963225938260985
23  0.413472649  0.000533811796195931
24  225.29545167310002  5.106025743955805
Total= 264.59919005290004
Varianza= 0.2277021789798969
