Número de qubits: 40
Layer	Time	var(Time)
1  0.0031058698  5.171524465600751e-5
2  0.06516356209999999  0.017294974890221707
3  0.0007873507  1.517565821134445e-8
4  0.0016166662999999998  3.661208738849e-7
5  0.0007716687  1.8766112256677774e-8
6  0.0016978564999999997  5.002020402250001e-8
7  0.0008071514999999999  2.6853975218055545e-8
8  0.0026526722999999997  5.484244298629001e-7
9  0.0008839507  1.4916552551344442e-8
10  0.0117534227  0.00018476326090243904
11  0.0010514658000000002  1.9496939007955555e-8
12  0.016684252  8.605966449295556e-7
13  0.0016730225  2.366598304250001e-8
14  0.1370932511  0.003041691835199769
15  0.003629069  1.6589334920466676e-7
16  0.3927081888  4.0985028741074063e-5
17  0.0101618805  5.249181195934945e-6
18  1.6981939667  0.00449998678986965
19  0.08981193280000001  0.0060748558424958765
20  7.121995355599999  0.005106995938599861
Total= 9.5622425561
Varianza= 0.0018151663971302256
