Número de qubits: 80
Layer	Time	var(Time)
1  0.004076801600000001  3.28406407756276e-5
2  0.0728566343  0.019019650722269337
3  0.0020210830000000003  1.9879731216222226e-7
4  0.0025322160999999995  9.628772666010001e-8
5  0.0020289441  1.3913132391298887e-7
6  0.0029553191999999997  9.958413525173333e-8
7  0.0025204138  1.3132995755512889e-6
8  0.004090760700000001  2.3316773526845566e-7
9  0.0032034980999999995  8.530068010720097e-6
10  0.008074264500000001  8.431776044649164e-6
11  0.003951866500000001  2.255488635394561e-5
12  0.0294512493  0.0002969872382181279
13  0.0028436064999999996  1.1225533785516663e-7
14  0.1832440347  0.0018648924542600373
15  0.006007189600000001  9.566838246836001e-7
16  0.6161768748  0.0018957119806928527
17  0.034838849500000005  0.0020610346781759024
18  3.2128128914999996  0.06203035999384422
19  0.14220469200000002  0.0050390483867607605
20  17.2101973428  0.5149452451460045
Total= 21.546088532600002
Varianza= 0.030361421858919102
