Número de qubits: 40
Layer	Time	var(Time)
1  0.003800409699999999  3.288245088051778e-5
2  0.10226564550000002  0.026336194364546546
3  0.0011273156  7.182657656137778e-8
4  0.002079793  2.2726165110822227e-7
5  0.0011173257  7.104064979823333e-8
6  0.0024079837  2.743265890237888e-7
7  0.0011523485  8.679418298583334e-8
8  0.004694917900000001  1.7839826554979656e-5
9  0.0013030454  4.5791460123600004e-8
10  0.006266640800000001  4.3635553915955615e-8
11  0.0014536954999999998  3.722016107605555e-8
12  0.029404189999999997  0.000179312068414336
13  0.0018123043999999997  4.842659756137775e-8
14  0.0820413609  0.00018561976870821797
15  0.0037554492  9.06231587773332e-9
16  0.5385769803  0.002030390517942347
17  0.0106776645  2.403052985272232e-8
18  2.4109230972999995  0.0020086278796966114
19  0.03350846379999999  5.083249089784e-7
20  15.2048939381  0.005228660328346311
21  0.160445507  0.0016423234840498532
22  116.90958887720001  1.0894964321639384
Total= 135.513296954
Varianza= 0.05123453320882978
