Número de qubits: 40
Layer	Time	var(Time)
1  0.0037556195000000006  7.42128021078627e-5
2  0.09697641590000002  0.01928021245352285
3  0.0008985218999999999  4.538933921433335e-9
4  0.0011276978000000003  7.368247715511118e-9
5  0.0008404132999999999  5.815648149000003e-10
6  0.001225365  3.3047159822222224e-9
7  0.0008630846  7.786516793777778e-10
8  0.0016131182  6.758087031511119e-9
9  0.0009585434  1.1121948720444425e-9
10  0.0032280793  3.036004064334444e-8
11  0.0011550616  3.342342882266666e-9
12  0.0109106146  4.228525737591071e-5
13  0.0026901606999999994  1.3992906157904901e-5
14  0.0855045522  8.121969635341377e-5
15  0.0065442417  4.9917848440224886e-5
16  0.29958255219999996  0.002271984013634773
17  0.011218385600000002  9.988409348889378e-6
18  1.5134254802  0.003909834732661552
19  0.0189492008  3.088582867171641e-5
20  8.230389384099999  0.15451947039211283
21  0.0755155447  0.0005419947913277075
22  56.4595400667  0.11266493828660984
23  0.5122562742  0.003081628372530219
24  388.00303343350004  34.21760067672548
Total= 455.3422018117
Varianza= 1.4380905541942133
