Número de qubits: 40
Layer	Time	var(Time)
1  0.0036005199000000002  3.532130888400521e-5
2  0.09156080940000001  0.021537432470877114
3  0.0007895256  5.485822994711113e-9
4  0.0008536066  4.6450562300444465e-9
5  0.0007419045  5.155584647222223e-10
6  0.0009126878999999999  6.429010449888884e-10
7  0.0007696654  7.434001280444447e-10
8  0.001184463  1.3124081511111129e-9
9  0.0008390736999999999  6.603796366777791e-10
10  0.0021766056999999997  6.208209905122219e-9
11  0.0009797766000000001  1.358390498933335e-9
12  0.0074289039000000005  2.6672767828883217e-6
13  0.0012826050999999998  2.4677789414333363e-9
14  0.06808199779999999  3.216761464704218e-5
15  0.0027114172  1.1666810536573334e-7
16  0.28009280329999997  0.00021533828238142966
17  0.008297489500000001  7.150076794753613e-6
18  1.4661559494  0.004006799587224572
19  0.0199745865  0.0002982415767677945
20  9.050584161  0.31783956217323256
21  0.049922895  4.53561167789251e-5
22  68.4440036223  1.1417192718903857
23  0.37208911479999995  0.0022505517984009412
24  490.5598264224001  36.63979429622499
Total= 570.4348606065
Varianza= 1.58865767904609
