Número de qubits: 40
Layer	Time	var(Time)
1  0.0024431562  2.152724091014417e-5
2  0.0685500459  0.044745159707488005
3  0.0008682258999999999  1.6919593298766667e-8
4  0.0015461969  2.5759417281433327e-8
5  0.0008554939000000001  1.655238411232222e-8
6  0.0018089911999999999  3.278832185284443e-8
7  0.0008558596  1.8695808295600002e-8
8  0.0027341691000000003  7.071649585121111e-8
9  0.000997093  1.0323185897555553e-8
10  0.005676834300000001  3.776325294635666e-7
11  0.0012199956000000002  4.5656850463600007e-8
12  0.0164392067  2.539191577491225e-7
13  0.0016480614  3.0321032457155554e-8
14  0.11406157880000001  1.621612959418017e-5
15  0.00372561  1.2383399347955564e-7
16  0.40061248139999994  1.2476641381249791e-5
17  0.0110987657  3.048983899350233e-6
18  1.5997569312000002  7.75552241433477e-5
19  0.0360760454  9.14658938764378e-5
20  6.819557597799999  0.004169791902906287
21  0.23319040900000002  0.006337591390314883
22  33.603773199900004  0.03490959987091937
Total= 42.9274959489
Varianza= 0.004108429822918339
