Número de qubits: 80
Layer	Time	var(Time)
1  0.0036998490000000007  2.9359987777001772e-5
2  0.06910873479999999  0.020186731542311622
3  0.0024742039  4.0623226380094345e-6
4  0.010981163399999999  0.0008306308444072344
5  0.0046530053000000005  8.871727013696266e-5
6  0.0021131097  5.7568246712233353e-8
7  0.0018939703  1.4220774631756666e-7
8  0.0029582123  1.0247401943578892e-7
9  0.0023259616  1.0457739822915555e-7
10  0.015212916600000001  0.0006362427975843386
11  0.0037283946999999997  1.99564582676569e-5
12  0.018046677699999996  5.4146960610293567e-5
13  0.0041388121  1.2607347059918322e-5
14  0.1336839493  0.0005625350242850565
15  0.006773481100000001  4.3835507076921e-6
16  0.5580668444  0.002469186777111334
17  0.024823493699999997  0.0007104870905361626
18  3.4485724606  0.00577877669585072
19  0.0783416515  0.0023196603685379106
20  20.3273269626  0.4684770203946578
Total= 24.7189238546
Varianza= 0.02510924561299452
