Número de qubits: 40
Layer	Time	var(Time)
1  0.0032271312999999995  4.253135461145047e-5
2  0.0725269546  0.018913817134544327
3  0.0010708794999999998  7.387010458672225e-8
4  0.0012406278999999999  7.873263747787777e-8
5  0.0009762519000000001  3.6739410070988886e-8
6  0.0014030957999999999  6.808404642373335e-8
7  0.0009997293  2.735587542556666e-8
8  0.0019306424  3.684706979773778e-7
9  0.0011613139  1.2384202144876663e-7
10  0.0037157912  9.387931546679556e-7
11  0.0013672393  4.213897159404555e-7
12  0.2135381809  0.41035090950338954
13  0.0190975602  0.0029203455655706662
14  2.0540958742  15.929508575779908
15  0.06323909850000001  0.006209891790546342
16  1.8823076803999998  21.921124145465743
17  0.0724249827  0.0401964195473493
18  5.3696706768  102.20585683803468
19  0.11144151399999999  0.052240578864732684
20  17.956616479399997  376.3794036194895
21  0.20990190790000002  0.029196155966493356
22  95.0808328212  5241.076676071188
Total= 123.1227864333
Varianza= 261.7305746380438
