Número de qubits: 40
Layer	Time	var(Time)
1  0.0008659685  1.3078886380277774e-8
2  0.038189547799999994  0.013359348588240076
3  0.0008250137000000001  2.0490315432233327e-8
4  0.00149158  4.297274472111112e-8
5  0.0008152173  1.9070494321122218e-8
6  0.0017753263000000001  5.243823014467779e-8
7  0.0007952586  1.7639102465155557e-8
8  0.0026837568  8.397506025462222e-8
9  0.0008712504000000001  9.070176458044441e-9
10  0.0057748439  2.88745193266989e-7
11  0.0010859798  1.6950242683066666e-8
12  0.016555634099999997  2.5329451464298915e-7
13  0.0014073319999999999  2.9748864839111105e-8
14  0.1313450142  5.523631972190607e-6
15  0.0035578284999999996  7.117043796027775e-8
16  0.49917783149999995  3.3838601552473514e-5
17  0.007753163099999999  5.484687762965551e-8
18  2.2376546322999995  0.00028490221204018507
19  0.028376386000000003  7.4601977705364475e-6
20  11.126969213700002  0.0032338723480788336
21  0.1061282066  0.00019560817242617737
22  71.6764955285  0.07964906258185321
23  0.47219440739999996  0.0035928531441768866
24  517.8737923051001  48.11187310399387
Total= 604.2365812261
Varianza= 2.008843189456797
