Número de qubits: 40
Layer	Time	var(Time)
1  0.0026372216999999997  3.4388776872431555e-5
2  0.066856148  0.018153831872291398
3  0.0007320505000000001  1.7449250431388887e-8
4  0.0009406296  1.6221075631600004e-8
5  0.0006998438  1.2560054013733331e-8
6  0.0010186123999999998  1.0421697549599993e-8
7  0.0007131685000000001  9.814641266944444e-9
8  0.0013184048999999999  1.6218094392100002e-8
9  0.0007856896  1.8876709340488892e-8
10  0.0028064279000000005  9.32072995547667e-8
11  0.0009580524  2.110871312515556e-8
12  0.0090341182  3.328157573785818e-5
13  0.015329391299999998  0.001985076043523508
14  0.1396989741  0.005790837284131143
15  0.0031340150999999996  3.2257235958245442e-6
16  0.24118947740000002  0.0002505557659877738
17  0.0104915631  7.176800364057724e-5
18  1.3830580958999998  0.005787083359718556
19  0.0247862385  1.2072087639872724e-5
20  6.677734167500001  0.08980041298014049
21  0.1880241865  0.0027208149635385825
22  37.2761759717  0.11442885452490827
Total= 46.0481224486
Varianza= 0.010866928129057344
