Número de qubits: 40
Layer	Time	var(Time)
1  0.0036212644999999996  3.864201317991339e-5
2  0.0970429112  0.023600723699013355
3  0.0010557987000000002  7.162379560657888e-7
4  0.0015962101000000003  2.263880340533655e-6
5  0.0007074153  1.863186662467777e-8
6  0.00123462  1.4993915298888894e-8
7  0.0007385905  2.1811807920277777e-8
8  0.0017733751999999998  5.16225459184e-8
9  0.0008256064  1.8506931981600006e-8
10  0.0034768296000000005  1.0926545141671113e-7
11  0.0010158415  2.6225942004722223e-8
12  0.0135111211  0.0001307807224699768
13  0.0015662839000000002  4.750060526632222e-8
14  0.08820464260000001  0.0021780637508879196
15  0.020081505399999998  0.0020311780196596105
16  0.3131760937  0.0052421469205570885
17  0.006152033299999999  3.505413837194233e-6
18  1.1787814732000002  0.02503293750580146
19  0.023711999100000002  1.728889260677099e-5
20  6.6297118825  0.12732484348717985
21  0.18644045459999997  0.006467153550289626
22  38.1621669071  1.6663808418328858
Total= 46.7365928595
Varianza= 0.08447506338571507
