Número de qubits: 40
Layer	Time	var(Time)
1  0.0026812219999999996  3.210171990053622e-5
2  0.04455647790000001  0.008358798988292213
3  0.0008278352999999998  1.852988591356667e-8
4  0.0014819297  3.049172494734445e-8
5  0.0008163153  1.5738415962455554e-8
6  0.0017538697999999998  3.682174238528889e-8
7  0.0008362255000000001  1.7800331773611106e-8
8  0.0037610383999999997  1.40109477871976e-5
9  0.0009590245999999998  1.4853226037155553e-8
10  0.0054772803  2.266962676304555e-7
11  0.0011687777  1.7963079419344435e-8
12  0.0167051092  9.027860357370659e-7
13  0.0015833598000000002  2.2588867498622222e-8
14  0.11864457940000002  1.4304582725506494e-5
15  0.0042332419  1.586162656074322e-6
16  0.425978765  0.0026616514543554245
17  0.010936482700000002  8.104789793122233e-6
18  1.7291057789  0.006188206916872311
19  0.11115238219999998  0.006283946117874026
20  7.5031174833  0.0048760792210726855
Total= 9.9857771789
Varianza= 0.00142200475854532
