Número de qubits: 80
Layer	Time	var(Time)
1  0.0048814426  5.609051761402625e-5
2  0.06777763419999999  0.018051623403777053
3  0.0018357416  1.280269756876e-7
4  0.0023538683  3.2694360643120113e-6
5  0.0016932211999999996  8.950704526240001e-8
6  0.0018820072  6.168167206662224e-8
7  0.0017737503999999999  1.3485718612760005e-7
8  0.0031560852  5.3285076756888435e-6
9  0.0020107695  1.319238301316111e-7
10  0.005853065500000001  1.9474871406173165e-5
11  0.0034392209  1.527715440779188e-5
12  0.019537438100000002  0.00023098390083423388
13  0.0046552387  2.6303735479865126e-5
14  0.12040727999999998  0.0004903502349266164
15  0.0046597721  4.333133841684766e-6
16  0.49258991280000003  0.0009898865370589142
17  0.0238271766  0.0005704543324266716
18  3.2970873489  0.03554050584666743
19  0.09893633380000001  0.0011253837998164993
20  20.0738093698  0.2926081769770208
Total= 24.2321666774
Varianza= 0.01748689941928635
