Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -6.5 0.0 0.365693475 0.0038965142721779367 0.0 0.0 1.0 0.0
0.05 -6.516260181740163 0.0 0.48888783500000005 0.0037897624306521827 0.02061240223842311 0.0019256211661474606 7.1 3.8900000000000006
0.1 -6.565164150889298 -7.105427357601002e-15 0.57945866 0.007775331584190359 0.12697923710220896 0.033721576503311715 9.8 9.45999999999998
0.15 -6.6470918468689915 -7.105427357601002e-15 0.6545811800000002 0.03134500512130123 0.05815029026777049 0.027110119127451583 12.75 15.987500000000011
0.2 -6.762711060531728 7.105427357601002e-15 1.00297527 0.145335827018928 0.07192834883496492 0.031068961354686772 18.35 24.927499999999952
0.25 -6.9130386648023405 -7.105427357601002e-15 1.2367650599999997 0.2742222929754008 0.07820304145787295 0.025196941009977845 23.85 55.927499999999895
0.3 -7.099550793270238 1.4210854715202004e-14 1.9227800199999998 0.3285963048442486 0.06664952162549223 0.025200701550882245 35.45 51.5474999999999
0.35 -7.324386417686211 7.105427357601002e-14 3.73345966 0.6912364332437555 0.05046088831741793 0.007457377708561172 58.7 58.20999999999958
0.4 -7.590762094533034 7.0912165028858e-11 25.397447305000007 39.108557509054094 0.07744087072067003 0.004711432448878322 266.9 1341.890000000014
0.45 -7.904832636913359 7.645319044513599e-9 6957.49244302 3.623792366267728e8 0.7754191660229022 0.006825776110191417 1437.9 763170.8899999997
