Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -2.5000000000000004 -8.881784197001252e-16 0.10327350499999999 0.003866330746094479 0.04751823555341032 0.022191364848382508 2.0 0.0
0.05 -2.506253916054715 -1.7763568394002505e-15 0.11385839000000002 0.0001295314535078966 0.255483956317857 0.05609426072912414 11.4 1.039999999999992
0.1 -2.525063135295599 0.0 0.12492091000000001 0.0006668350578048973 0.2128645780871521 0.03413922931478569 11.8 0.45999999999997954
0.15 -2.556573796002652 1.5987211554602254e-14 0.14432800999999998 4.7622532698902986e-5 0.21327851996703262 0.05215705027941021 18.2 3.160000000000025
0.2 -2.601043261016111 6.484590642230614e-12 0.15490953000000002 0.0002488275367430945 0.26356260356010586 0.06629071355816048 22.35 1.027499999999975
0.25 -2.658874414633564 4.162394873219455e-10 0.15910958 0.0002490824546976002 0.28593443917185185 0.08162401701177678 28.4 4.340000000000032
0.3 -2.730743127843218 1.3254886965796686e-8 0.16046448000000002 0.00022363734943659647 0.4933464117803924 0.05970180736383593 30.85 0.8274999999998727
0.35 -2.8180535323996643 2.6847857270695386e-11 0.15592945500000002 0.0003075613408704686 0.7140255714091899 1.7850826319776303e-5 30.45 1.1475000000000364
0.4 -2.9227339280299773 1.7763568394002505e-15 0.14336828999999998 0.0001357288998689067 0.7266721807809595 8.246736626915663e-13 28.4 2.6400000000001
0.45 -3.0479672440540275 1.7763568394002505e-15 0.15574600499999997 0.0003364640201804839 0.7198429893338949 1.1102230246251565e-16 26.05 0.047499999999899956
0.5 -3.196226610749825 3.552713678800501e-15 0.13449839999999996 5.4645300185007795e-5 0.6720147574190415 1.6653345369377348e-16 27.0 0.0
0.55 -3.366524597613723 -7.105427357601002e-15 0.130852645 0.00012322077834147835 0.5875212465773462 -5.551115123125783e-17 27.0 0.0
0.6 -3.554437630910879 -1.7763568394002505e-15 0.124961575 7.307141263287673e-5 0.4966787281624653 -2.7755575615628914e-17 27.0 0.0
0.65 -3.7550393758126255 0.0 0.12765077 0.00017180606187810338 0.41900179477261795 -2.7755575615628914e-17 26.0 0.0
0.7 -3.9646284214464464 0.0 0.12297412 4.150193790859562e-5 0.35769014290643364 5.551115123125783e-17 26.0 0.0
0.75 -4.180756228487111 -3.552713678800501e-15 0.14272798 0.0007597738978535988 0.3098661635084959 1.3877787807814457e-17 25.0 0.0
0.8 -4.401817644248028 1.0658141036401503e-14 0.149829795 0.0005017557153074795 0.2720738984544232 2.7755575615628914e-17 24.0 0.0
0.85 -4.6267250973524146 -7.105427357601002e-15 0.14495930499999995 0.0004946312772954944 0.24162369858291105 1.3877787807814457e-17 24.0 0.0
0.9 -4.85471071890464 7.105427357601002e-15 0.13136503000000002 0.00015863451738009834 0.21661658362789565 1.3877787807814457e-17 23.0 0.0
0.95 -5.085211637765201 3.552713678800501e-15 0.13098569 0.00020251925865890155 0.1957318942323321 0.0 22.0 0.0
1.0 -5.3178022046739795 -3.552713678800501e-15 0.12755911000000003 1.8833666400892152e-5 0.17803951899703646 0.0 21.0 0.0
