Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -4.000000000000002 -3.552713678800501e-15 0.15630676500000004 0.00039834393428526266 2.5920803543929748e-9 1.2702971212778778e-16 1.2 0.16000000000000014
0.05 -4.010006265686341 -3.552713678800501e-15 0.30412418500000005 0.0012797396624862206 0.19387447128498803 0.05815031886589315 9.95 5.347500000000011
0.1 -4.040101015938248 0.0 0.29406515 0.0007968686602304875 0.22464836292118612 0.046091776023046815 12.85 0.4275000000000091
0.15 -4.090518059652389 0.0 0.36712175999999996 0.004383617148297464 0.1959338676128665 0.062084313503439854 19.55 12.747499999999945
0.2 -4.161668344931151 0.0 0.430833275 0.005674407934082859 0.2567582514420588 0.06711443817799151 22.6 13.239999999999952
0.25 -4.2541775998113724 3.552713678800501e-14 0.59687932 0.0051002220616696015 0.14532315875778268 0.04913354305103013 32.0 23.700000000000045
0.3 -4.368955056501424 9.602985073797754e-12 1.1498516600000002 0.02122920533918715 0.12841165117438808 0.04496569698286148 60.7 37.809999999999945
0.35 -4.507348477698185 1.1977725478118373e-9 2.729165655 0.10271075964353837 0.25831549537312104 0.07065189899316525 160.45 367.3475000000035
0.4 -4.671839607518924 1.3624685379909351e-8 3.074473805 0.32605749042607 0.6896687336034403 0.018642864666323422 154.05 2425.1474999999955
0.45 -4.867221101950229 0.0 2.610603565 0.373340358279048 0.7756359089031832 2.7559177162572723e-11 75.5 773.75
0.5 -5.101148618689153 -1.0658141036401503e-14 2.134220600000001 0.18449871554650077 0.7500553972723849 2.220446049250313e-16 60.0 0.0
0.55 -5.375452990966342 -1.4210854715202004e-14 1.648558375 0.09225638228772448 0.6307232995356211 2.220446049250313e-16 58.0 0.0
0.6 -5.679869211664724 7.105427357601002e-15 1.37534498 0.035491790675166834 0.5080241359147168 -5.551115123125783e-17 55.0 0.0
0.65 -6.0037689396132325 7.105427357601002e-15 1.366819035 0.05584191926189308 0.41877010281211213 2.7755575615628914e-17 51.0 0.0
0.7 -6.340922629145507 0.0 1.1586424199999996 0.03885603060764775 0.35503250998114655 2.7755575615628914e-17 48.0 0.0
0.75 -6.687768440941349 -1.4210854715202004e-14 1.154629185 0.05085639590333568 0.3074055275717823 1.3877787807814457e-17 45.0 0.0
0.8 -7.042057614770559 2.1316282072803006e-14 1.0584244900000002 0.015449656717176685 0.2702770876064686 -2.7755575615628914e-17 43.0 0.0
0.85 -7.402247781876599 1.4210854715202004e-14 0.9295573899999999 0.015778082486628042 0.2404072892894027 2.7755575615628914e-17 40.0 0.0
0.9 -7.7672217548705635 -4.263256414560601e-14 0.9101075849999999 0.025414008223044626 0.21581432362887343 6.938893903907228e-18 38.0 0.0
0.95 -8.136140291542015 1.4210854715202004e-14 0.8684007100000002 0.02514179364546365 0.1952058363200985 6.938893903907228e-18 35.0 0.0
