1	0.1015248994	0.01552341673
2	0.3113247212	0.01934328316
3	0.3121679626	0.00402008364
4	0.2100303078	0.06358776264
5	0.3068608324	0.00653719231
6	0.293638053	0.06350777377
7	0.2107853172	0.05202034401
8	0.2798266908	0.04408276296
9	0.3136640874	0.006410742706
10	0.2173531232	0.06180381827
11	0.2831365702	0.05228056271
12	0.3228384872	0.01494850553
13	0.2180044006	0.06486220447
14	0.2729644248	0.05661491128
15	0.314807015	0.006497875132
16	0.2170821312	0.05954841009
17	0.2805838362	0.05156366671
18	0.3184149802	0.009550950256
19	0.218304548	0.06571896591
20	0.2757076918	0.05817179739
21	0.3160515558	0.004881564073
22	0.2145425706	0.06062388275
23	0.2819996212	0.05392297559
24	0.3167355852	0.006446300206
25	0.2185952784	0.06489125139
26	0.280463052	0.06135360568
27	0.3177996846	0.006385846403
28	0.217380995	0.06059493221
29	0.279600187	0.05159958978
30	0.317502169	0.01261550401
