Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  -8.969594210681747e-16  2.4176852155935982e-15
2  2.0  0.0  0.5065364830788684  0.38781077587133134
3  4.0  0.0  0.5065364830788661  0.3878107758713296
4  4.0  0.0  0.8656682578891555  0.24584787445724396
5  8.0  0.0  0.8656682578891598  0.24584787445724318
6  8.0  0.0  1.659257689052978  0.2438652159243675
7  14.4  3.2000000000000006  1.6592576890529753  0.24386521592436902
8  16.0  0.0  2.300335793567492  0.1740026650416454
9  28.8  6.400000000000001  2.300335793567489  0.1740026650416494
10  32.0  0.0  3.042869625305523  0.2388633456949941
11  57.6  12.800000000000002  3.0428696253055287  0.23886334569498913
12  64.0  0.0  3.73297577940403  0.2859317607011442
13  114.8  25.41180827882975  3.73297577940978  0.28593176069585347
14  128.0  0.0  4.5581188909012855  0.26178978688367427
15  198.8  58.48213402399061  4.558118890901326  0.2617897868836725
16  256.0  0.0  5.432526895637745  0.28660192315404054
17  378.8  103.9988461474453  5.432526895638167  0.2866019231544862
18  427.4  107.058115059065  5.805889023542099  0.46143727520741357
19  511.4  1.2  5.805889023543181  0.46143727520738176
20  801.0  199.51340807073592  6.4189383995329425  0.4494468704527895
21  801.0  199.51340807073592  6.4189383995329425  0.44944687045279097
22  1013.2  9.064215354899728  6.835143716740109  0.2826031019340008
23  1013.2  9.064215354899728  6.835143716740109  0.28260310193400023
24  1022.6  0.8  7.444729151344836  0.2478941830734486
25  1022.6  0.8  7.444729151344838  0.24789418307344838
26  1023.4  0.48989794855663565  7.909697234497427  0.22515643177980602
27  1023.4  0.48989794855663565  7.909697234497431  0.22515643177980751
28  1023.8  0.4  8.22338678687835  0.16529441512881604
29  1023.8  0.4  8.22338678687835  0.16529441512881657
30  1023.8  0.4  8.477135626820287  0.12331312506545959
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2813706015259978e-16  2.988644134786761e-15
2  2.0  0.0  0.5040623685800878  0.2579140004063017
3  3.6  0.8000000000000002  0.5040623685800862  0.2579140004063026
4  4.0  0.0  1.1737841878162563  0.24960038952368915
5  7.2  1.6000000000000003  1.1737841878162527  0.24960038952369173
6  8.0  0.0  1.8345339274998775  0.21343899980583717
7  14.4  3.2000000000000006  1.8345339274998795  0.21343899980583494
8  16.0  0.0  2.6043783042846353  0.27663583781748846
9  28.8  6.400000000000001  2.6043783042846345  0.27663583781748896
10  32.0  0.0  3.3015396128589907  0.28221415164164154
11  57.4  12.705904139414875  3.301539612859014  0.2822141516415931
12  64.0  0.0  3.8799121909505665  0.5570779794397848
13  114.4  25.247574140895203  3.87991219096475  0.5570779794518532
14  128.0  0.0  4.584900011845589  0.4658013507001423
15  223.8  49.575800548251365  4.584900011845598  0.4658013507001329
16  256.0  0.0  5.214317662029121  0.5551335196049444
17  387.6  114.33564623510902  5.214317662031194  0.5551335196067052
18  508.0  4.898979485566357  5.860242806792019  0.6811356203406239
19  716.4  188.1750249103212  5.860242806792472  0.6811356203406749
20  967.0  71.48706176644833  6.497824048844345  0.6506982474892562
21  1014.4  10.556514576317317  6.497824048846551  0.6506982474904717
22  1023.6  0.8  7.040185902138015  0.5163003037947168
23  1024.0  0.0  7.040185902138015  0.5163003037947169
24  1024.0  0.0  7.5008498332719125  0.48734158000830463
25  1024.0  0.0  7.500849833271912  0.4873415800083046
26  1024.0  0.0  7.966197657946791  0.41109634919439686
27  1024.0  0.0  7.966197657946789  0.41109634919439453
28  1024.0  0.0  8.325228717574998  0.32378213149010343
29  1024.0  0.0  8.325228717575  0.323782131490104
30  1024.0  0.0  8.651223974864383  0.27262184283621516
Numero de qubits: 22 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.1856241590960733  0.24560705497987725
2  2.0  0.0  0.18562415909607047  0.24560705497987928
3  4.0  0.0  0.8739413449931506  0.37084893860712004
4  4.0  0.0  0.8739413449931472  0.37084893860712115
5  8.0  0.0  1.385897545798041  0.2474007410395494
6  8.0  0.0  1.3858975457980394  0.24740074103955187
7  16.0  0.0  1.9377647595959189  0.22849028318212009
8  16.0  0.0  1.937764759595921  0.22849028318211675
9  32.0  0.0  2.6390781925374744  0.35859879851007537
10  32.0  0.0  2.639078192537476  0.35859879851007737
11  64.0  0.0  3.42468962233531  0.23662211866702348
12  64.0  0.0  3.424689622347345  0.2366221186501411
13  128.0  0.0  4.263523586597152  0.3202665553917209
14  128.0  0.0  4.263523586597154  0.32026655539171855
15  256.0  0.0  4.97065336302185  0.4645106566775661
16  256.0  0.0  4.970653363037949  0.46451065667357216
17  502.6  9.520504188329523  5.588872390827939  0.5035274529100446
18  512.0  0.0  5.588872390827939  0.5035274529100431
19  704.6  235.89116134353148  6.301230907064442  0.46488008828930383
20  1011.0  10.564090116995406  6.301230907070012  0.46488008829370137
21  1299.8  339.80488519148753  6.991848037536435  0.41916901086213393
22  1299.8  339.80488519148753  6.991848037536435  0.41916901086213487
23  2012.0  17.933209417167916  7.659547637612869  0.4170247422044316
24  2012.0  17.933209417167916  7.659547637612867  0.41702474220443336
25  2043.0  1.7888543819998317  8.115005792092301  0.4240985097694849
26  2043.0  1.7888543819998317  8.1150057920923  0.4240985097694841
27  2046.0  0.6324555320336759  8.525197129693243  0.2929391940124773
28  2046.0  0.6324555320336759  8.525197129693245  0.29293919401247587
29  2046.6  0.4898979485566356  8.935341469386895  0.31521651899028946
30  2046.6  0.4898979485566356  8.935341469386895  0.3152165189902878
Numero de qubits: 23 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.02473404760657063  0.03385166397128953
2  2.0  0.0  0.02473404760656854  0.033851663971290746
3  4.0  0.0  0.7790683492666879  0.1391006754058381
4  4.0  0.0  0.7790683492666851  0.13910067540583482
5  8.0  0.0  1.6143390223106144  0.19208189924049576
6  8.0  0.0  1.6143390223106144  0.1920818992404942
7  16.0  0.0  2.371232062435198  0.2660440634380601
8  16.0  0.0  2.3712320624351997  0.26604406343805764
9  32.0  0.0  2.932012541385737  0.5270628106278724
10  32.0  0.0  2.9320125413857356  0.5270628106278712
11  64.0  0.0  3.5485830391942357  0.5941814230987958
12  64.0  0.0  3.5485830391942335  0.5941814230987915
13  128.0  0.0  4.242175760136127  0.45731596141117725
14  128.0  0.0  4.242175760144979  0.4573159613976554
15  256.0  0.0  4.98533987168449  0.37816525633722764
16  256.0  0.0  4.9853398717027  0.37816525632705056
17  509.8  4.3999999999999995  5.523991759412242  0.5091263090188999
18  512.0  0.0  5.523991759445481  0.5091263090257309
19  1003.4  26.956260868302934  6.241566705015048  0.4363582566621944
20  1022.2  3.6000000000000005  6.241566705017479  0.4363582566639973
21  1524.6  414.77685567061235  6.820856822426609  0.27282274374334636
22  1969.2  62.76113447030734  6.820856822426931  0.2728227437433697
23  2042.4  6.529931086925803  7.472745776400373  0.26852791099157386
24  2048.0  0.0  7.472745776400371  0.2685279109915733
25  2048.0  0.0  8.216058709817446  0.24822137456811388
26  2048.0  0.0  8.216058709817446  0.24822137456811255
27  2048.0  0.0  8.70114552794658  0.20760582325509888
28  2048.0  0.0  8.701145527946581  0.20760582325509908
29  2048.0  0.0  9.184670757554132  0.1931712294625085
30  2048.0  0.0  9.184670757554132  0.19317122946250773
Numero de qubits: 24 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  -2.5627412030519004e-16  3.180278196900848e-15
2  2.0  0.0  0.29253838293272644  0.3051339749390112
3  4.0  0.0  0.29253838293272316  0.3051339749390133
4  4.0  0.0  0.6547702468808143  0.3864627890473285
5  8.0  0.0  0.654770246880811  0.3864627890473233
6  8.0  0.0  1.2635303439524719  0.3195600060764082
7  16.0  0.0  1.2635303439524708  0.3195600060764075
8  16.0  0.0  1.9089651977936781  0.32088312773780403
9  32.0  0.0  1.9089651978566569  0.32088312771431277
10  32.0  0.0  2.7334233714291405  0.2688966573356611
11  64.0  0.0  2.733423371455898  0.26889665732800844
12  64.0  0.0  3.4963016797069324  0.31287684248054964
13  128.0  0.0  3.49630167974889  0.31287684244691155
14  128.0  0.0  4.276819358440825  0.3859231002456217
15  229.6  50.82361655765949  4.276819358474926  0.3859231002279756
16  256.0  0.0  5.0712641209212235  0.32291185918684107
17  441.4  93.88418397152952  5.07126412092483  0.322911859187278
18  512.0  0.0  5.847307625970208  0.35270412390597844
19  716.0  200.76254630782105  5.847307625981422  0.3527041238942776
20  1012.0  15.760710643876436  6.555884515800434  0.3156632021191432
21  1370.2  376.63425229259224  6.555884515807799  0.31566320211567755
22  1944.4  146.50269622092284  7.306881978432213  0.3849817976556046
23  2034.0  24.5682722225231  7.306881978435767  0.3849817976582365
24  3523.0  459.00413941488586  7.979154019865374  0.5087798162326591
25  3523.0  459.00413941488586  7.979154019865367  0.5087798162326577
26  4010.4  105.00780923340892  8.486775616874484  0.5881675671296488
27  4010.4  105.00780923340892  8.486775616874487  0.5881675671296497
28  4082.8  11.249888888340188  9.160194932337232  0.589021747657991
29  4082.8  11.249888888340188  9.160194932337232  0.5890217476579891
30  4091.2  2.4000000000000004  9.60896230800308  0.44666627502997835
