Numero de qubits: 50 
Dimension max: dim 
Threads (LinearAlgebra) :15
Threads (Julia) :1


After sweep 1 energy=-12.499998798466029  maxlinkdim=4 maxerr=3.74E-03 time=11.834
After sweep 1 energy=-12.499999999999988  maxlinkdim=2 maxerr=1.40E-14 time=0.283
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.67E-51 time=0.025
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.63E-91 time=0.010
After sweep 1 energy=-12.499999777220818  maxlinkdim=4 maxerr=2.52E-03 time=0.031
After sweep 1 energy=-12.500000000000018  maxlinkdim=3 maxerr=6.45E-14 time=0.017
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.05E-30 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.58E-65 time=0.011
After sweep 1 energy=-12.499999984648744  maxlinkdim=4 maxerr=5.09E-03 time=0.023
After sweep 1 energy=-12.500000000000025  maxlinkdim=1 maxerr=9.80E-16 time=0.017
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.90E-60 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.009
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.009
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-63 time=0.011
After sweep 1 energy=-12.499997684381622  maxlinkdim=4 maxerr=3.69E-03 time=0.021
After sweep 1 energy=-12.499999999999954  maxlinkdim=4 maxerr=1.88E-13 time=0.018
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.08E-21 time=0.013
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.22E-94 time=0.011
After sweep 1 energy=-12.499998027830136  maxlinkdim=4 maxerr=4.40E-03 time=0.021
After sweep 1 energy=-12.499999999999998  maxlinkdim=2 maxerr=1.22E-12 time=0.020
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.99E-45 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.013
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.75E-100 time=0.011
After sweep 1 energy=-12.499999491846864  maxlinkdim=4 maxerr=5.40E-03 time=0.023
