Numero de qubits: 50 
Dimension max: 4 
p= 2 
After sweep 1 energy=-12.499997983116362  maxlinkdim=4 maxerr=5.56E-03 time=12.026
After sweep 1 energy=-12.500000000000004  maxlinkdim=3 maxerr=8.86E-12 time=0.285
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.69E-21 time=0.025
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.017
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.82E-94 time=0.010
After sweep 1 energy=-12.499999494817459  maxlinkdim=4 maxerr=3.75E-03 time=0.038
After sweep 1 energy=-12.499999999999932  maxlinkdim=4 maxerr=2.54E-13 time=0.017
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.71E-20 time=0.018
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.83E-94 time=0.010
After sweep 1 energy=-12.499999573811941  maxlinkdim=4 maxerr=8.62E-03 time=0.021
After sweep 1 energy=-12.50000000000008  maxlinkdim=2 maxerr=4.85E-15 time=0.018
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.05E-52 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.40E-77 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.40E-77 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.40E-77 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.40E-77 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.40E-77 time=0.010
