Numero de qubits: 50 
Dimension max: 8 
p= 3 
After sweep 1 energy=-12.499998749292383  maxlinkdim=8 maxerr=2.16E-03 time=11.992
After sweep 1 energy=-12.499999999999659  maxlinkdim=6 maxerr=2.14E-14 time=0.281
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.59E-17 time=0.040
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.019
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.14E-95 time=0.012
After sweep 1 energy=-12.499995801297654  maxlinkdim=8 maxerr=3.49E-03 time=0.046
After sweep 1 energy=-12.499999999995266  maxlinkdim=8 maxerr=6.25E-13 time=0.021
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.96E-16 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.81E-64 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.12E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.12E-65 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.12E-65 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.12E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.12E-65 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.12E-65 time=0.011
After sweep 1 energy=-12.499994798664794  maxlinkdim=8 maxerr=2.52E-03 time=0.027
After sweep 1 energy=-12.499999999976216  maxlinkdim=8 maxerr=1.63E-12 time=0.023
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.60E-16 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.53E-93 time=0.012
After sweep 1 energy=-12.499998566961931  maxlinkdim=8 maxerr=2.88E-03 time=0.027
After sweep 1 energy=-12.499999999990903  maxlinkdim=8 maxerr=5.89E-13 time=0.024
After sweep 1 energy=-12.500000000000002  maxlinkdim=1 maxerr=9.56E-16 time=0.015
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-95 time=0.010
After sweep 1 energy=-12.499996260251075  maxlinkdim=8 maxerr=1.93E-03 time=0.029
After sweep 1 energy=-12.499999999950473  maxlinkdim=8 maxerr=1.31E-12 time=0.022
After sweep 1 energy=-12.500000000000021  maxlinkdim=1 maxerr=7.48E-16 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.75E-64 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.39E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.64E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.64E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.64E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.64E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.64E-87 time=0.010
After sweep 1 energy=-12.499997131128257  maxlinkdim=8 maxerr=3.16E-03 time=0.027
After sweep 1 energy=-12.499999999992461  maxlinkdim=8 maxerr=2.88E-13 time=0.022
After sweep 1 energy=-12.500000000000002  maxlinkdim=1 maxerr=4.92E-16 time=0.014
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.19E-61 time=0.012
After sweep 1 energy=-12.499988609673695  maxlinkdim=8 maxerr=9.35E-03 time=0.028
After sweep 1 energy=-12.499999999702196  maxlinkdim=8 maxerr=3.90E-12 time=0.025
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.70E-16 time=0.014
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=6.81E-83 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.73E-105 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.73E-105 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.73E-105 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.73E-105 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.73E-105 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.73E-105 time=0.012
After sweep 1 energy=-12.499995244311622  maxlinkdim=8 maxerr=4.01E-03 time=0.028
After sweep 1 energy=-12.499999999729635  maxlinkdim=8 maxerr=1.15E-12 time=0.025
After sweep 1 energy=-12.499999999999998  maxlinkdim=1 maxerr=9.07E-16 time=0.017
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.73E-62 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.71E-71 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.71E-71 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.71E-71 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.71E-71 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.71E-71 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.71E-71 time=0.012
After sweep 1 energy=-12.499998503433295  maxlinkdim=8 maxerr=4.97E-03 time=0.028
After sweep 1 energy=-12.499999999966024  maxlinkdim=8 maxerr=5.22E-13 time=0.022
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.99E-16 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.66E-111 time=0.010
After sweep 1 energy=-12.499996209446895  maxlinkdim=8 maxerr=3.21E-03 time=0.028
