Numero de qubits: 50 
Dimension max: dim 
Threads (LinearAlgebra) :15
Threads (Julia) :1


After sweep 1 energy=-12.499999887560998  maxlinkdim=4 maxerr=3.55E-03 time=11.836
After sweep 1 energy=-12.50000000000001  maxlinkdim=2 maxerr=1.02E-14 time=0.272
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.08E-43 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.43E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.92E-62 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.31E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.31E-86 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.31E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.31E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.31E-86 time=0.011
After sweep 1 energy=-12.499999599097928  maxlinkdim=4 maxerr=4.45E-03 time=0.040
After sweep 1 energy=-12.499999999999998  maxlinkdim=2 maxerr=1.33E-14 time=0.026
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.51E-51 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.91E-93 time=0.011
After sweep 1 energy=-12.499999720710388  maxlinkdim=4 maxerr=3.82E-03 time=0.023
After sweep 1 energy=-12.500000000000021  maxlinkdim=3 maxerr=2.11E-13 time=0.018
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.04E-20 time=0.013
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.009
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.40E-65 time=0.011
After sweep 1 energy=-12.499997778091567  maxlinkdim=4 maxerr=1.98E-03 time=0.022
After sweep 1 energy=-12.500000000000012  maxlinkdim=2 maxerr=3.72E-14 time=0.020
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.44E-35 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.37E-61 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.40E-88 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.40E-88 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.40E-88 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.40E-88 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.40E-88 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.40E-88 time=0.012
After sweep 1 energy=-12.499999623808737  maxlinkdim=4 maxerr=4.72E-03 time=0.022
After sweep 1 energy=-12.500000000000002  maxlinkdim=2 maxerr=2.24E-12 time=0.019
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.24E-47 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.00E-97 time=0.012
After sweep 1 energy=-12.49999978959149  maxlinkdim=4 maxerr=2.32E-03 time=0.022
After sweep 1 energy=-12.500000000000057  maxlinkdim=2 maxerr=1.36E-14 time=0.019
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=8.20E-36 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.27E-87 time=0.012
After sweep 1 energy=-12.499999854916258  maxlinkdim=4 maxerr=2.80E-03 time=0.022
After sweep 1 energy=-12.5  maxlinkdim=3 maxerr=1.37E-14 time=0.019
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=4.21E-22 time=0.013
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.81E-112 time=0.010
After sweep 1 energy=-12.49999959546275  maxlinkdim=4 maxerr=3.17E-03 time=0.022
After sweep 1 energy=-12.500000000000066  maxlinkdim=2 maxerr=1.44E-14 time=0.019
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.51E-49 time=0.013
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=9.14E-67 time=0.012
After sweep 1 energy=-12.499999755439669  maxlinkdim=4 maxerr=3.94E-03 time=0.022
After sweep 1 energy=-12.499999999999993  maxlinkdim=1 maxerr=9.69E-16 time=0.018
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.13E-60 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.26E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.26E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.26E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.26E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.26E-87 time=0.012
