Numero de qubits: 50 
Dimension max: dim 
Threads (LinearAlgebra) :15
Threads (Julia) :1


After sweep 1 energy=-12.499997993481331  maxlinkdim=64 maxerr=9.78E-16 time=11.987
After sweep 1 energy=-12.499999999979682  maxlinkdim=9 maxerr=9.68E-16 time=0.286
After sweep 1 energy=-12.499999999999998  maxlinkdim=1 maxerr=8.84E-16 time=0.062
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.88E-61 time=0.010
After sweep 1 energy=-12.499997873805198  maxlinkdim=64 maxerr=9.81E-16 time=0.357
After sweep 1 energy=-12.499999999998282  maxlinkdim=13 maxerr=9.98E-16 time=0.074
After sweep 1 energy=-12.500000000000002  maxlinkdim=1 maxerr=3.22E-16 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.12E-86 time=0.010
After sweep 1 energy=-12.49999845276006  maxlinkdim=64 maxerr=9.93E-16 time=0.131
After sweep 1 energy=-12.499999999999359  maxlinkdim=8 maxerr=9.90E-16 time=0.064
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.03E-16 time=0.015
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.86E-91 time=0.010
After sweep 1 energy=-12.499997126110959  maxlinkdim=64 maxerr=9.97E-16 time=0.134
After sweep 1 energy=-12.49999999999863  maxlinkdim=12 maxerr=9.92E-16 time=0.067
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.12E-16 time=0.016
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.47E-61 time=0.012
After sweep 1 energy=-12.49999908452357  maxlinkdim=64 maxerr=9.88E-16 time=0.291
After sweep 1 energy=-12.50000000000002  maxlinkdim=7 maxerr=9.96E-16 time=0.053
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=7.62E-20 time=0.013
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.10E-90 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.07E-92 time=0.011
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.07E-92 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.07E-92 time=0.009
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.07E-92 time=0.009
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.07E-92 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=3.07E-92 time=0.018
After sweep 1 energy=-12.49999537643183  maxlinkdim=64 maxerr=9.97E-16 time=0.128
After sweep 1 energy=-12.49999999999941  maxlinkdim=11 maxerr=1.00E-15 time=0.069
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.82E-16 time=0.015
After sweep 1 energy=-12.500000000000002  maxlinkdim=1 maxerr=7.88E-61 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.11E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.11E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.11E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.11E-87 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.11E-87 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.11E-87 time=0.012
After sweep 1 energy=-12.499998085260486  maxlinkdim=64 maxerr=9.97E-16 time=0.129
After sweep 1 energy=-12.499999999999847  maxlinkdim=9 maxerr=9.96E-16 time=0.063
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.64E-18 time=0.015
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=5.72E-90 time=0.012
After sweep 1 energy=-12.499998979497597  maxlinkdim=64 maxerr=1.00E-15 time=0.131
After sweep 1 energy=-12.499999999999739  maxlinkdim=8 maxerr=9.73E-16 time=0.221
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=1.23E-17 time=0.014
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.023
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.010
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.012
After sweep 1 energy=-12.5  maxlinkdim=1 maxerr=2.19E-96 time=0.013
After sweep 1 energy=-12.499999000413155  maxlinkdim=64 maxerr=9.82E-16 time=0.134
