Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -3.5000000000000013 0.0 0.12716641999999997 0.0003077553434256107 0.000530528035938414 5.34086232756844e-6 1.45 0.24750000000000005
0.05 -3.508755482475544 0.0 0.24007158999999997 0.001277068968589902 0.19377791173571848 0.056925139203690585 10.55 3.047499999999985
0.1 -3.5350883889464497 -3.552713678800501e-15 0.2676925849999999 0.0008700564352483176 0.296678020657953 0.06863942431405312 12.15 2.727499999999992
0.15 -3.5792033024811287 3.552713678800501e-15 0.32492379 0.0017892787633878998 0.1332434173439651 0.04408085601740262 18.95 9.347500000000025
0.2 -3.6414598135501715 5.329070518200751e-15 0.37560573 0.002099348077966079 0.15352428741377486 0.055548383548884125 23.3 6.710000000000036
0.25 -3.722405225270046 9.823253321883385e-13 0.517828345 0.0012644588924605182 0.18825838233131637 0.06580023120950967 32.95 7.247499999999945
0.3 -3.822837534569777 4.4940051679986937e-11 0.9575071150000003 0.029266008686286815 0.09194993545938682 0.01793714612651448 78.7 20.209999999999127
0.35 -3.9439947110759377 9.691683899859527e-9 1.131298325 0.005663008537325043 0.4078874137537373 0.061793919031254085 104.0 283.7999999999993
0.4 -4.088392796874379 1.0263800476195684e-8 1.2059314300000001 0.02407312919911364 0.7185556646162513 0.00523790808566571 96.6 285.84000000000015
0.45 -4.260287009523199 0.0 1.0172233 0.02194019981789297 0.7622777192642166 1.2656542480726785e-14 52.55 51.94750000000022
0.5 -4.465702135190225 -1.0658141036401503e-14 0.895608635 0.010126163444477143 0.7278576537946659 2.220446049250313e-16 49.0 0.0
0.55 -4.705245710098116 3.552713678800501e-15 0.8013931800000001 0.0014830630513325005 0.6202290086490866 -5.551115123125783e-17 48.0 0.0
0.6 -4.970824877719637 0.0 0.76769507 0.015427803058040035 0.5064711558955548 0.0 46.0 0.0
0.65 -5.253747644467185 -3.552713678800501e-15 0.7187706 0.0014957877017757193 0.4193499185549703 -2.7755575615628914e-17 44.0 0.0
0.7 -5.548516726209163 3.552713678800501e-15 0.723808305 0.011776805973217286 0.3556796296777987 0.0 42.0 0.0
0.75 -5.85189574550541 -1.4210854715202004e-14 0.6344913900000001 0.0005800734912997929 0.3078194962304722 -1.3877787807814457e-17 40.0 0.0
0.8 -6.161847655080402 1.4210854715202004e-14 0.6119088099999999 0.0003572579339320425 0.2705095798127384 -6.938893903907228e-17 38.0 0.0
0.85 -6.476990125571949 -1.4210854715202004e-14 0.5954622050000001 0.001397172804110225 0.2405327862586358 2.0816681711721685e-17 36.0 0.0
0.9 -6.796330874816067 0.0 0.6020340150000001 0.007875983991650126 0.21588158382386755 -6.938893903907228e-18 35.0 0.0
0.95 -7.119128937250241 0.0 0.5262187899999999 0.001446497690285986 0.19524213411480168 0.0 34.0 0.0
1.0 -7.444815033125259 3.552713678800501e-14 0.5295467149999998 0.0019523913902914636 0.1777131676857918 0.0 32.0 0.0
1.05 -7.772942238672192 -2.1316282072803006e-14 0.48101141499999994 0.0006748967368922498 0.1626513632946148 -6.938893903907228e-18 29.0 0.0
1.1 -8.103153603385227 0.0 0.47873949999999993 0.0006918443890170101 0.14958251838754535 -6.938893903907228e-18 27.0 0.0
1.15 -8.435159952852477 -4.263256414560601e-14 0.468416455 0.0006206185386084806 0.13814791430278656 -1.0408340855860843e-17 27.0 0.0
1.2 -8.7687241655565 2.842170943040401e-14 0.4511343200000001 0.006832406073102537 0.12807039352362823 -3.469446951953614e-18 25.0 0.0
1.25 -9.103649745123985 2.842170943040401e-14 0.41628441 0.0008302939727609093 0.11913202210020471 -3.469446951953614e-18 24.0 0.0
