Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -2.2499999999999996 1.7763568394002505e-15 2.9120537200000003 139.1394605509329 0.3696809617052247 0.07180612835149089 1.95 0.04750000000000032
0.05 -2.2575054844398363 -2.6645352591003757e-15 0.33014497 0.029053768708155125 0.1572950050013489 0.041400370979864834 5.5 0.25
0.1 -2.280088513525654 1.7763568394002505e-15 0.28702655000000005 0.030253367397085507 0.3110779987932285 0.05560138300589443 6.45 0.3475000000000037
0.15 -2.3179553352841094 4.0678571622265736e-13 0.26705302 0.008800561071970622 0.27652836682336357 0.08060096268738745 11.05 0.8474999999999824
0.2 -2.371480330411772 1.1505640884479362e-10 0.253995175 0.0011415019196668597 0.359091614338855 0.11319349054980046 17.5 23.649999999999977
0.25 -2.4413675391808765 1.0280940543339057e-9 0.383980505 0.05826646060534846 0.6570541979588496 0.018855615684611304 16.75 31.88749999999999
0.3 -2.5289174593001613 1.7763568394002505e-15 0.31926588499999997 0.014442308681645297 0.6881866310850276 6.304889943464786e-11 14.9 12.289999999999992
0.35 -2.636461092611989 1.7763568394002505e-15 0.29477142 0.011119571226045608 0.6596578022064741 -1.6653345369377348e-16 12.45 1.047500000000042
0.4 -2.7668727362164685 2.6645352591003757e-15 0.30162165 0.014993165635557526 0.5871301268217535 -1.6653345369377348e-16 12.0 0.0
0.45 -2.9208946946725147 0.0 0.256018205 0.00320680752054546 0.4807117620522656 5.551115123125783e-17 12.0 0.0
0.5 -3.0953724999136956 3.552713678800501e-15 0.37952499500000003 0.0688391918670985 0.37905240541792395 -5.551115123125783e-17 12.0 0.0
0.55 -3.285419217113509 0.0 0.24640017500000005 0.0021399926502028432 0.3015061910669341 -2.7755575615628914e-17 12.0 0.0
0.6 -3.4868350043872747 0.0 0.3149295200000001 0.03717590619973857 0.24605200458765006 -6.938893903907228e-18 11.0 0.0
0.65 -3.696634025693238 -3.552713678800501e-15 0.246022505 0.005685564287315467 0.20600026672590457 6.938893903907228e-18 11.0 0.0
0.7 -3.9127688830223013 0.0 0.21537815 0.0006679132216555056 0.17613930103814276 1.3877787807814457e-17 10.0 0.0
0.75 -4.133813736689787 -7.105427357601002e-15 0.28104107999999994 0.022798680417153647 0.15313045608716067 -6.938893903907228e-18 10.0 0.0
0.8 -4.358747933017061 7.105427357601002e-15 0.30255005999999995 0.010894669856507416 0.13489077641126115 3.469446951953614e-18 10.0 0.0
0.85 -4.586820696021894 0.0 0.3128274300000001 0.030678799174540042 0.12009138430623559 -6.938893903907228e-18 10.0 0.0
0.9 -4.8174663154898685 1.4210854715202004e-14 0.21845178499999998 0.0006917245766362781 0.10785395390205339 -3.469446951953614e-18 10.0 0.0
0.95 -5.0502496068153775 0.0 0.405275935 0.06269917729428934 0.09757660089351661 0.0 9.0 0.0
1.0 -5.284829778907799 -7.105427357601002e-15 0.30887288 0.0204585275330416 0.08883311565507392 1.734723475976807e-18 9.0 0.0
1.05 -5.520935812125717 2.1316282072803006e-14 0.22310649499999996 0.00200895421571249 0.08131293708909604 0.0 9.0 0.0
1.1 -5.7583492497812685 0.0 0.277336365 0.017115004234995276 0.07478415075129079 8.673617379884035e-19 8.0 0.0
1.15 -5.9968918995224465 -1.4210854715202004e-14 0.4108513800000001 0.0649296583177805 0.06906989228869374 8.673617379884035e-19 8.0 0.0
1.2 -6.2364168691279955 -1.4210854715202004e-14 0.23072925000000008 0.0014688436108954636 0.0640328177662421 -2.6020852139652106e-18 7.0 0.0
1.25 -6.476801918012948 -7.105427357601002e-15 0.22318411 0.002260189045638905 0.05956458832227908 8.673617379884035e-19 7.0 0.0
1.3 -6.717944449304087 7.105427357601002e-15 0.24370457500000003 0.005672871138337858 0.05557856752994228 8.673617379884035e-19 7.0 0.0
1.35 -6.959757685016531 1.4210854715202004e-14 0.28186879000000004 0.011798317102843917 0.052004634797345684 0.0 7.0 0.0
1.4 -7.2021677081289495 7.105427357601002e-15 0.257196025 0.015506553746430896 0.048785427648668056 0.0 7.0 0.0
1.45 -7.445111149056359 -7.105427357601002e-15 0.25230246000000006 0.008826468365157367 0.045873570695857964 4.336808689942018e-19 7.0 0.0
1.5 -7.688533357402332 1.4210854715202004e-14 0.345222945 0.03955441972346643 0.043229599759332785 0.0 6.0 0.0
1.55 -7.932386943521427 -3.552713678800501e-14 0.25527525500000003 0.023623733672159447 0.040820384634264795 4.336808689942018e-19 6.0 0.0
1.6 -8.176630604970708 0.0 0.23610489500000006 0.005064851064421436 0.03861791540193056 -4.336808689942018e-19 6.0 0.0
1.65 -8.42122817462815 2.842170943040401e-14 0.23587196000000002 0.007389317378650395 0.0365983576920124 6.505213034913027e-19 6.0 0.0
1.7 -8.66614784287803 2.842170943040401e-14 0.21295473 0.001477966153697094 0.03474130957782588 -8.673617379884035e-19 6.0 0.0
1.75 -8.911361517653521 1.4210854715202004e-14 0.395594385 0.06014230283196825 0.03302921147309272 4.336808689942018e-19 6.0 0.0
1.8 -9.156844294523806 -2.842170943040401e-14 0.35504482000000004 0.03578021833003353 0.03144687341661813 -2.168404344971009e-19 6.0 0.0
1.85 -9.402574015274174 -5.684341886080802e-14 0.303296325 0.0104182438929689 0.02998109333707281 -2.168404344971009e-19 6.0 0.0
1.9 -9.64853089813844 1.4210854715202004e-14 0.257022795 0.01845451429340146 0.028620346490733972 -1.0842021724855044e-19 6.0 0.0
1.95 -9.894697226422306 1.4210854715202004e-14 0.259676345 0.007800623462157499 0.027354531058187897 -2.168404344971009e-19 6.0 0.0
2.0 -10.141057084999403 4.263256414560601e-14 0.279130785 0.023327415751811298 0.02617475840768076 3.2526065174565133e-19 6.0 0.0
