Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
2  4.0  0.0  1.814601727014822  0.002064150161893498
3  8.0  0.0  1.8146017270148271  0.002064150161894044
4  16.0  0.0  3.6484662776778976  0.004014552016935144
5  32.0  0.0  3.6484662776779024  0.0040145520169361775
6  64.0  0.0  5.501638928210572  0.0057144678375154285
7  128.0  0.0  5.501638928210577  0.005714467837515025
8  256.0  0.0  7.364952933275541  0.00728830946967667
9  512.0  0.0  7.364952933275546  0.007288309469677132
10  1024.0  0.0  9.243284826059064  0.006915387741385755
11  2048.0  0.0  9.243284826059067  0.006915387741384469
12  4096.0  0.0  11.13020316260741  0.006145261389837571
13  4096.0  0.0  11.130203162607417  0.006145261389837115
Numero de qubits: 25 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.6785954879990268e-14  2.3765884219791594e-15
2  4.0  0.0  1.814180359504972  0.0016858480666215722
3  8.0  0.0  1.8141803595049777  0.0016858480666206031
4  16.0  0.0  3.6527858633379964  0.006751034002961125
5  32.0  0.0  3.652785863338002  0.006751034002960553
6  64.0  0.0  5.5037106558771836  0.008225201872105714
7  128.0  0.0  5.503710655877187  0.008225201872105892
8  256.0  0.0  7.370966005779276  0.008414191433345864
9  512.0  0.0  7.370966005779282  0.00841419143334623
10  1024.0  0.0  9.250093215892816  0.007305990808343081
11  2048.0  0.0  9.250093215892822  0.007305990808340448
12  4096.0  0.0  11.136031059282256  0.007490247011597424
13  4096.0  0.0  11.13603105928226  0.007490247011598126
Numero de qubits: 26 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200478  3.9597781612651e-15
2  4.0  0.0  0.9064569982200542  7.774970395316837e-15
3  8.0  0.0  2.731897295570485  0.0026098613184150645
4  16.0  0.0  2.73189729557049  0.002609861318414748
5  32.0  0.0  4.576689398711407  0.008757113245831104
6  64.0  0.0  4.576689398711411  0.008757113245831455
7  128.0  0.0  6.436994959972955  0.008704055947293253
8  256.0  0.0  6.436994959972958  0.008704055947292802
9  512.0  0.0  8.309447192867037  0.00726132642142955
10  1024.0  0.0  8.309447192867042  0.007261326421428744
11  2048.0  0.0  10.192502363901934  0.008317100137028013
12  4096.0  0.0  10.192502363901939  0.008317100137028969
13  8192.0  0.0  12.082595682066893  0.006401812414816308
Numero de qubits: 27 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200507  3.1616999831336794e-15
2  4.0  0.0  0.9064569982200542  8.504337356125631e-15
3  8.0  0.0  2.727784240036229  0.0035028969362367116
4  16.0  0.0  2.727784240036234  0.003502896936238
5  32.0  0.0  4.5751924128109716  0.0010698326840057548
6  64.0  0.0  4.575192412810977  0.0010698326840083542
7  128.0  0.0  6.434381578412276  0.00332469117173436
8  256.0  0.0  6.434381578412285  0.003324691171733628
9  512.0  0.0  8.307088150511388  0.0028719350953772685
10  1024.0  0.0  8.307088150511396  0.002871935095376809
11  2048.0  0.0  10.18929193638938  0.005250769748523992
12  4096.0  0.0  10.189291936389385  0.005250769748523814
13  8192.0  0.0  12.080220934869667  0.005121710114859607
Numero de qubits: 28 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.973310726350003e-14  3.541778808028065e-15
2  4.0  0.0  1.8143718493490795  0.0021389304854281294
3  8.0  0.0  1.8143718493490824  0.0021389304854258946
4  16.0  0.0  3.6507303891361764  0.00441796165453709
5  32.0  0.0  3.6507303891361813  0.004417961654535963
6  64.0  0.0  5.501814352190158  0.005494236088911529
7  128.0  0.0  5.501814352190164  0.005494236088907497
8  256.0  0.0  7.3680851401872705  0.0046069222698036216
9  512.0  0.0  7.368085140187276  0.004606922269803869
10  1024.0  0.0  9.244061906323163  0.006211152398452362
11  2048.0  0.0  9.244061906323171  0.00621115239845245
12  4096.0  0.0  11.133028549839667  0.005703108778112093
13  8192.0  0.0  11.133028549839674  0.005703108778112736
Numero de qubits: 29 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.7618845770982163e-14  4.586608747097949e-15
2  4.0  0.0  1.8142747275415547  0.002186257423299805
3  8.0  0.0  1.8142747275415587  0.0021862574232972914
4  16.0  0.0  3.6509915448109966  0.004285691567709262
5  32.0  0.0  3.6509915448109984  0.004285691567710426
6  64.0  0.0  5.50343997692483  0.006113101245233248
7  128.0  0.0  5.503439976924836  0.006113101245233756
8  256.0  0.0  7.371144679500233  0.007773667310750156
9  512.0  0.0  7.371144679500238  0.007773667310749858
10  1024.0  0.0  9.248410040721478  0.008027694652480478
11  2048.0  0.0  9.248410040721485  0.008027694652480644
12  4096.0  0.0  11.135446327551247  0.007642105283171437
13  8192.0  0.0  11.135446327551252  0.00764210528317237
Numero de qubits: 30 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200515  1.5849381518100824e-15
2  4.0  0.0  0.9064569982200521  5.84909492001145e-15
3  8.0  0.0  2.729614525239429  0.0032694186927237894
4  16.0  0.0  2.729614525239435  0.0032694186927264444
5  32.0  0.0  4.570815987101618  0.003718741954311068
6  64.0  0.0  4.570815987101623  0.0037187419543124414
7  128.0  0.0  6.432542415953432  0.004392215608556692
8  256.0  0.0  6.432542415953438  0.004392215608556174
9  512.0  0.0  8.30340141152769  0.00392073521798253
10  1024.0  0.0  8.303401411527693  0.003920735217982927
11  2048.0  0.0  10.18819361566887  0.004021209503413787
12  4096.0  0.0  10.188193615668876  0.004021209503413138
13  8192.0  0.0  12.081967040326804  0.0035269742045349562
Numero de qubits: 31 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200503  2.8810234010022085e-15
2  4.0  0.0  0.906456998220049  6.862399788074547e-15
3  8.0  0.0  2.7313005900646017  0.003417135134871195
4  16.0  0.0  2.7313005900646083  0.003417135134869729
5  32.0  0.0  4.5792384634873855  0.0037047584530292325
6  64.0  0.0  4.579238463487394  0.0037047584530307725
7  128.0  0.0  6.435586803408259  0.003184723974930255
8  256.0  0.0  6.435586803408266  0.0031847239749305746
9  512.0  0.0  8.308941016624381  0.004486705983369451
10  1024.0  0.0  8.308941016624388  0.004486705983370266
11  2048.0  0.0  10.192657771041565  0.006422061787106476
12  4096.0  0.0  10.192657771041572  0.006422061787107077
13  8192.0  0.0  12.08382697999315  0.007099636678923009
Numero de qubits: 32 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.024565550411043e-14  4.6660191599171706e-15
2  4.0  0.0  1.8166232333066443  0.0032326839777193144
3  8.0  0.0  1.8166232333066545  0.003232683977719394
4  16.0  0.0  3.6507972266326023  0.006744282416905975
5  32.0  0.0  3.6507972266326094  0.00674428241691067
6  64.0  0.0  5.5032558252646835  0.006148437628142943
7  128.0  0.0  5.503255825264691  0.0061484376281438005
8  256.0  0.0  7.37050995676203  0.006889025298074513
9  512.0  0.0  7.370509956762035  0.006889025298075225
10  1024.0  0.0  9.246063424067373  0.007517931854119333
11  2048.0  0.0  9.246063424067376  0.007517931854119354
12  4096.0  0.0  11.133714366422627  0.006589718419198557
13  8192.0  0.0  11.133714366422629  0.006589718419199059
Numero de qubits: 33 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.26802596470098e-14  3.5464116142046737e-15
2  4.0  0.0  1.815874130176945  0.003190745859557639
3  8.0  0.0  1.8158741301769528  0.003190745859558517
4  16.0  0.0  3.6521169775200293  0.004808329232428132
5  32.0  0.0  3.652116977520037  0.0048083292324287725
6  64.0  0.0  5.503676592531306  0.006495189061056377
7  128.0  0.0  5.503676592531315  0.006495189061054902
8  256.0  0.0  7.370658641780496  0.006114874664240429
9  512.0  0.0  7.370658641780503  0.00611487466424016
10  1024.0  0.0  9.247951886176832  0.007563027194781908
11  2048.0  0.0  9.24795188617684  0.007563027194782651
12  4096.0  0.0  11.134774620786335  0.005316021101060648
13  8192.0  0.0  11.134774620786342  0.0053160211010613795
